# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.57500e+03 4.47214e+01 4.47214e+01
1.25000e+00 1.47000e+03 3.27567e+01 3.27567e+01
1.42000e+00 1.32600e+03 2.47386e+01 2.47386e+01
1.61000e+00 1.16300e+03 1.86815e+01 1.86815e+01
1.81000e+00 1.00400e+03 1.45602e+01 1.45602e+01
2.04000e+00 8.47400e+02 1.13600e+01 1.13600e+01
2.27000e+00 7.04500e+02 9.01388e+00 9.01388e+00
2.54000e+00 5.84700e+02 7.11688e+00 7.11688e+00
2.82000e+00 4.81800e+02 5.66127e+00 5.66127e+00
3.13000e+00 3.93300e+02 4.52217e+00 4.52217e+00
3.46000e+00 3.22600e+02 3.60555e+00 3.60555e+00
3.83000e+00 2.60200e+02 2.84605e+00 2.84605e+00
4.22000e+00 2.11500e+02 2.30868e+00 2.30868e+00
4.65000e+00 1.69600e+02 1.89737e+00 1.89737e+00
5.12000e+00 1.36800e+02 1.48661e+00 1.48661e+00
5.63000e+00 1.09400e+02 1.17047e+00 1.17047e+00
6.19000e+00 8.80600e+01 9.74064e-01 9.74064e-01
6.78000e+00 7.02400e+01 7.74919e-01 7.74919e-01
7.42000e+00 5.56700e+01 6.16847e-01 6.16847e-01
8.12000e+00 4.45500e+01 5.03289e-01 5.03289e-01
8.87000e+00 3.53900e+01 4.08534e-01 4.08534e-01
9.68000e+00 2.85200e+01 3.32415e-01 3.32415e-01
1.06000e+01 2.27500e+01 2.60000e-01 2.60000e-01
1.20000e+01 1.63300e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.42600e+00 1.10164e-01 1.10164e-01
1.97000e+01 4.40300e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.66800e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.81500e-01 7.53923e-03 7.53923e-03
5.91000e+01 2.05900e-01 2.77849e-03 2.77849e-03
8.48000e+01 7.43800e-02 1.12446e-03 1.12446e-03
