# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
3.13000e+00 2.33400e+02 2.69258e+00 2.69258e+00
3.46000e+00 2.03100e+02 2.34094e+00 2.34094e+00
3.83000e+00 1.74300e+02 1.93132e+00 1.93132e+00
4.22000e+00 1.49600e+02 1.70880e+00 1.70880e+00
4.65000e+00 1.26100e+02 1.39284e+00 1.39284e+00
5.12000e+00 1.04600e+02 1.17047e+00 1.17047e+00
5.63000e+00 8.70700e+01 9.55196e-01 9.55196e-01
6.19000e+00 7.15300e+01 7.97120e-01 7.97120e-01
6.78000e+00 5.84500e+01 6.48460e-01 6.48460e-01
7.42000e+00 4.79300e+01 5.31413e-01 5.31413e-01
8.12000e+00 3.87300e+01 4.40114e-01 4.40114e-01
8.87000e+00 3.13100e+01 3.64005e-01 3.64005e-01
9.68000e+00 2.55900e+01 2.91548e-01 2.91548e-01
1.06000e+01 2.05500e+01 2.37697e-01 2.37697e-01
1.20000e+01 1.51400e+01 1.77200e-01 1.77200e-01
1.48000e+01 8.89400e+00 1.03846e-01 1.03846e-01
1.97000e+01 4.25100e+00 5.04480e-02 5.04480e-02
2.81000e+01 1.65600e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.79700e-01 7.40945e-03 7.40945e-03
5.91000e+01 2.06700e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.61000e-02 1.13406e-03 1.13406e-03
