# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.56400e+03 4.37379e+01 4.37379e+01
1.25000e+00 1.46000e+03 3.25576e+01 3.25576e+01
1.42000e+00 1.30600e+03 2.35372e+01 2.35372e+01
1.61000e+00 1.15200e+03 1.86815e+01 1.86815e+01
1.81000e+00 9.81100e+02 1.42172e+01 1.42172e+01
2.04000e+00 8.28600e+02 1.11126e+01 1.11126e+01
2.27000e+00 6.86600e+02 8.66833e+00 8.66833e+00
2.54000e+00 5.72300e+02 6.89638e+00 6.89638e+00
2.82000e+00 4.72000e+02 5.53624e+00 5.53624e+00
3.13000e+00 3.85500e+02 4.42719e+00 4.42719e+00
3.46000e+00 3.15200e+02 3.57351e+00 3.57351e+00
3.83000e+00 2.57000e+02 2.84605e+00 2.84605e+00
4.22000e+00 2.07400e+02 2.30868e+00 2.30868e+00
4.65000e+00 1.68000e+02 1.80278e+00 1.80278e+00
5.12000e+00 1.34600e+02 1.48661e+00 1.48661e+00
5.63000e+00 1.07600e+02 1.17047e+00 1.17047e+00
6.19000e+00 8.64300e+01 9.51893e-01 9.51893e-01
6.78000e+00 6.95400e+01 7.71622e-01 7.71622e-01
7.42000e+00 5.53600e+01 6.16847e-01 6.16847e-01
8.12000e+00 4.44200e+01 4.99800e-01 4.99800e-01
8.87000e+00 3.52200e+01 4.04969e-01 4.04969e-01
9.68000e+00 2.82500e+01 3.23110e-01 3.23110e-01
1.06000e+01 2.25500e+01 2.60000e-01 2.60000e-01
1.20000e+01 1.60900e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.41200e+00 1.09895e-01 1.09895e-01
1.97000e+01 4.39600e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.67500e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.82600e-01 7.53923e-03 7.53923e-03
5.91000e+01 2.08500e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.43100e-02 1.12446e-03 1.12446e-03
