# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 1.26400e+02 3.31210e+00 3.31210e+00
2.04000e+00 1.07200e+02 2.30217e+00 2.30217e+00
2.27000e+00 9.11500e+01 1.76207e+00 1.76207e+00
2.54000e+00 7.49200e+01 1.30250e+00 1.30250e+00
2.82000e+00 6.79400e+01 1.12004e+00 1.12004e+00
3.13000e+00 5.90100e+01 9.52680e-01 9.52680e-01
3.46000e+00 4.98100e+01 7.82432e-01 7.82432e-01
3.83000e+00 4.02400e+01 6.18466e-01 6.18466e-01
4.22000e+00 3.35200e+01 5.06063e-01 5.06063e-01
4.65000e+00 2.75400e+01 4.14005e-01 4.14005e-01
5.12000e+00 2.26800e+01 3.36006e-01 3.36006e-01
5.63000e+00 1.83400e+01 2.78029e-01 2.78029e-01
6.19000e+00 1.49100e+01 2.28035e-01 2.28035e-01
6.78000e+00 1.21200e+01 1.84391e-01 1.84391e-01
7.42000e+00 9.67300e+00 1.49937e-01 1.49937e-01
8.12000e+00 8.04800e+00 1.26372e-01 1.26372e-01
8.87000e+00 6.23600e+00 1.00568e-01 1.00568e-01
9.68000e+00 5.10400e+00 8.42200e-02 8.42200e-02
1.06000e+01 4.07100e+00 6.93109e-02 6.93109e-02
1.20000e+01 2.97100e+00 4.58039e-02 4.58039e-02
1.48000e+01 1.79500e+00 2.60768e-02 2.60768e-02
1.97000e+01 8.66200e-01 1.28129e-02 1.28129e-02
2.81000e+01 3.39000e-01 5.35350e-03 5.35350e-03
4.10000e+01 1.23100e-01 2.26716e-03 2.26716e-03
5.91000e+01 4.50600e-02 9.91564e-04 9.91564e-04
8.48000e+01 1.69800e-02 4.72017e-04 4.72017e-04
