# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 8.06300e+01 1.92816e+00 1.92816e+00
2.04000e+00 7.50500e+01 1.47201e+00 1.47201e+00
2.27000e+00 6.84500e+01 1.19331e+00 1.19331e+00
2.54000e+00 6.05200e+01 9.65401e-01 9.65401e-01
2.82000e+00 5.45100e+01 8.30963e-01 8.30963e-01
3.13000e+00 4.88500e+01 7.31095e-01 7.31095e-01
3.46000e+00 4.25300e+01 6.24820e-01 6.24820e-01
3.83000e+00 3.50200e+01 4.98197e-01 4.98197e-01
4.22000e+00 3.00200e+01 4.28019e-01 4.28019e-01
4.65000e+00 2.52400e+01 3.56090e-01 3.56090e-01
5.12000e+00 2.02600e+01 2.92062e-01 2.92062e-01
5.63000e+00 1.68900e+01 2.42074e-01 2.42074e-01
6.19000e+00 1.39000e+01 2.00000e-01 2.00000e-01
6.78000e+00 1.14600e+01 1.64012e-01 1.64012e-01
7.42000e+00 9.22600e+00 1.35871e-01 1.35871e-01
8.12000e+00 7.62500e+00 1.14337e-01 1.14337e-01
8.87000e+00 6.14400e+00 9.36056e-02 9.36056e-02
9.68000e+00 4.94900e+00 7.78974e-02 7.78974e-02
1.06000e+01 4.05600e+00 6.51153e-02 6.51153e-02
1.20000e+01 2.98300e+00 4.30116e-02 4.30116e-02
1.48000e+01 1.78200e+00 2.55539e-02 2.55539e-02
1.97000e+01 8.67700e-01 1.23548e-02 1.23548e-02
2.81000e+01 3.40600e-01 5.07740e-03 5.07740e-03
4.10000e+01 1.23500e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.69600e-02 9.68969e-04 9.68969e-04
8.48000e+01 1.66400e-02 4.34166e-04 4.34166e-04
