# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 1.31900e+02 3.48855e+00 3.48855e+00
2.04000e+00 1.16000e+02 2.55539e+00 2.55539e+00
2.27000e+00 1.00900e+02 1.94165e+00 1.94165e+00
2.54000e+00 8.56000e+01 1.49265e+00 1.49265e+00
2.82000e+00 7.36000e+01 1.21017e+00 1.21017e+00
3.13000e+00 6.25500e+01 9.98098e-01 9.98098e-01
3.46000e+00 5.17000e+01 7.98123e-01 7.98123e-01
3.83000e+00 4.31700e+01 6.42028e-01 6.42028e-01
4.22000e+00 3.52400e+01 5.14004e-01 5.14004e-01
4.65000e+00 2.88300e+01 4.14005e-01 4.14005e-01
5.12000e+00 2.31700e+01 3.42053e-01 3.42053e-01
5.63000e+00 1.88200e+01 2.78029e-01 2.78029e-01
6.19000e+00 1.52300e+01 2.28035e-01 2.28035e-01
6.78000e+00 1.23100e+01 1.84391e-01 1.84391e-01
7.42000e+00 9.89000e+00 1.49937e-01 1.49937e-01
8.12000e+00 7.92900e+00 1.22674e-01 1.22674e-01
8.87000e+00 6.46100e+00 1.01980e-01 1.01980e-01
9.68000e+00 5.17800e+00 8.34865e-02 8.34865e-02
1.06000e+01 4.20000e+00 6.93109e-02 6.93109e-02
1.20000e+01 3.00100e+00 4.50000e-02 4.50000e-02
1.48000e+01 1.80400e+00 2.60768e-02 2.60768e-02
1.97000e+01 8.83200e-01 1.28631e-02 1.28631e-02
2.81000e+01 3.44800e-01 5.35350e-03 5.35350e-03
4.10000e+01 1.24100e-01 2.26716e-03 2.26716e-03
5.91000e+01 4.55000e-02 9.84937e-04 9.84937e-04
8.48000e+01 1.66500e-02 4.58039e-04 4.58039e-04
