# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 8.94800e+02 2.67711e+01 2.67711e+01
1.25000e+00 8.73900e+02 2.05000e+01 2.05000e+01
1.42000e+00 8.42300e+02 1.62742e+01 1.62742e+01
1.61000e+00 7.80300e+02 1.29541e+01 1.29541e+01
1.81000e+00 7.03800e+02 1.04403e+01 1.04403e+01
2.04000e+00 6.25800e+02 8.47703e+00 8.47703e+00
2.27000e+00 5.43200e+02 6.92604e+00 6.92604e+00
2.54000e+00 4.65000e+02 5.66127e+00 5.66127e+00
2.82000e+00 3.93500e+02 4.61736e+00 4.61736e+00
3.13000e+00 3.31400e+02 3.79473e+00 3.79473e+00
3.46000e+00 2.75300e+02 3.06757e+00 3.06757e+00
3.83000e+00 2.26800e+02 2.52982e+00 2.52982e+00
4.22000e+00 1.88500e+02 2.08806e+00 2.08806e+00
4.65000e+00 1.53400e+02 1.67631e+00 1.67631e+00
5.12000e+00 1.25600e+02 1.36015e+00 1.36015e+00
5.63000e+00 1.01300e+02 1.07703e+00 1.07703e+00
6.19000e+00 8.18000e+01 8.98109e-01 8.98109e-01
6.78000e+00 6.59400e+01 7.30548e-01 7.30548e-01
7.42000e+00 5.27900e+01 5.85235e-01 5.85235e-01
8.12000e+00 4.19100e+01 4.68188e-01 4.68188e-01
8.87000e+00 3.40800e+01 3.95601e-01 3.95601e-01
9.68000e+00 2.70600e+01 3.13847e-01 3.13847e-01
1.06000e+01 2.15500e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.57000e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.13000e+00 1.06738e-01 1.06738e-01
1.97000e+01 4.31100e+00 5.16624e-02 5.16624e-02
2.81000e+01 1.64500e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.73300e-01 7.44648e-03 7.44648e-03
5.91000e+01 2.08700e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.57800e-02 1.13406e-03 1.13406e-03
