# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 6.26000e+01 1.67631e+00 1.67631e+00
2.04000e+00 5.70200e+01 1.26507e+00 1.26507e+00
2.27000e+00 5.28900e+01 1.04062e+00 1.04062e+00
2.54000e+00 4.91800e+01 8.70460e-01 8.70460e-01
2.82000e+00 4.40600e+01 7.35935e-01 7.35935e-01
3.13000e+00 3.90000e+01 6.36553e-01 6.36553e-01
3.46000e+00 3.44400e+01 5.44885e-01 5.44885e-01
3.83000e+00 2.98800e+01 4.53431e-01 4.53431e-01
4.22000e+00 2.55800e+01 3.82884e-01 3.82884e-01
4.65000e+00 2.10200e+01 3.12410e-01 3.12410e-01
5.12000e+00 1.82500e+01 2.70185e-01 2.70185e-01
5.63000e+00 1.51400e+01 2.20227e-01 2.20227e-01
6.19000e+00 1.24700e+01 1.84391e-01 1.84391e-01
6.78000e+00 1.03200e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.37700e+00 1.28425e-01 1.28425e-01
8.12000e+00 6.87400e+00 1.07056e-01 1.07056e-01
8.87000e+00 5.65500e+00 8.99389e-02 8.99389e-02
9.68000e+00 4.64800e+00 7.50067e-02 7.50067e-02
1.06000e+01 3.85400e+00 6.36553e-02 6.36553e-02
1.20000e+01 2.82100e+00 4.16173e-02 4.16173e-02
1.48000e+01 1.69000e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.35100e-01 1.20934e-02 1.20934e-02
2.81000e+01 3.38800e-01 5.16236e-03 5.16236e-03
4.10000e+01 1.24400e-01 2.20227e-03 2.20227e-03
5.91000e+01 4.47300e-02 9.41116e-04 9.41116e-04
8.48000e+01 1.68100e-02 4.42041e-04 4.42041e-04
