# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 5.36300e+01 1.46479e+00 1.46479e+00
2.04000e+00 5.32800e+01 1.17444e+00 1.17444e+00
2.27000e+00 5.00900e+01 9.91564e-01 9.91564e-01
2.54000e+00 4.66100e+01 8.28070e-01 8.28070e-01
2.82000e+00 4.23500e+01 7.07672e-01 7.07672e-01
3.13000e+00 3.76400e+01 6.08276e-01 6.08276e-01
3.46000e+00 3.33700e+01 5.23450e-01 5.23450e-01
3.83000e+00 2.87500e+01 4.39318e-01 4.39318e-01
4.22000e+00 2.48200e+01 3.75366e-01 3.75366e-01
4.65000e+00 2.11400e+01 3.18904e-01 3.18904e-01
5.12000e+00 1.75900e+01 2.62488e-01 2.62488e-01
5.63000e+00 1.48700e+01 2.20227e-01 2.20227e-01
6.19000e+00 1.21300e+01 1.84391e-01 1.84391e-01
6.78000e+00 1.02200e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.54200e+00 1.29074e-01 1.29074e-01
8.12000e+00 6.86600e+00 1.06963e-01 1.06963e-01
8.87000e+00 5.70500e+00 8.91964e-02 8.91964e-02
9.68000e+00 4.67700e+00 7.50067e-02 7.50067e-02
1.06000e+01 3.80400e+00 6.29365e-02 6.29365e-02
1.20000e+01 2.79300e+00 4.08044e-02 4.08044e-02
1.48000e+01 1.68300e+00 2.38537e-02 2.38537e-02
1.97000e+01 8.22500e-01 1.18338e-02 1.18338e-02
2.81000e+01 3.33200e-01 5.07740e-03 5.07740e-03
4.10000e+01 1.21000e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.54200e-02 9.55877e-04 9.55877e-04
8.48000e+01 1.66900e-02 4.50000e-04 4.50000e-04
