# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 8.31800e+01 2.01080e+00 2.01080e+00
2.04000e+00 7.83900e+01 1.55416e+00 1.55416e+00
2.27000e+00 7.17200e+01 1.26905e+00 1.26905e+00
2.54000e+00 6.39800e+01 1.04139e+00 1.04139e+00
2.82000e+00 5.65300e+01 8.78635e-01 8.78635e-01
3.13000e+00 4.90900e+01 7.50733e-01 7.50733e-01
3.46000e+00 4.16200e+01 6.30317e-01 6.30317e-01
3.83000e+00 3.54600e+01 5.18556e-01 5.18556e-01
4.22000e+00 3.03600e+01 4.40454e-01 4.40454e-01
4.65000e+00 2.57300e+01 3.70135e-01 3.70135e-01
5.12000e+00 2.09400e+01 3.06105e-01 3.06105e-01
5.63000e+00 1.68200e+01 2.42074e-01 2.42074e-01
6.19000e+00 1.38700e+01 2.06155e-01 2.06155e-01
6.78000e+00 1.12500e+01 1.70294e-01 1.70294e-01
7.42000e+00 8.99900e+00 1.36235e-01 1.36235e-01
8.12000e+00 7.45300e+00 1.14110e-01 1.14110e-01
8.87000e+00 6.06800e+00 9.48472e-02 9.48472e-02
9.68000e+00 4.93300e+00 7.92465e-02 7.92465e-02
1.06000e+01 3.92200e+00 6.43506e-02 6.43506e-02
1.20000e+01 2.96600e+00 4.36005e-02 4.36005e-02
1.48000e+01 1.70700e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.38600e-01 1.21078e-02 1.21078e-02
2.81000e+01 3.34700e-01 5.13128e-03 5.13128e-03
4.10000e+01 1.21000e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.55500e-02 9.77446e-04 9.77446e-04
8.48000e+01 1.64100e-02 4.50000e-04 4.50000e-04
