# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 3.77000e+02 1.29031e+01 1.29031e+01
1.25000e+00 3.95400e+02 1.01242e+01 1.01242e+01
1.42000e+00 4.06800e+02 8.22192e+00 8.22192e+00
1.61000e+00 4.02800e+02 6.80074e+00 6.80074e+00
1.81000e+00 3.87200e+02 5.85235e+00 5.85235e+00
2.04000e+00 3.66800e+02 5.12640e+00 5.12640e+00
2.27000e+00 3.34800e+02 4.40114e+00 4.40114e+00
2.54000e+00 3.03700e+02 3.82753e+00 3.82753e+00
2.82000e+00 2.69000e+02 3.19531e+00 3.19531e+00
3.13000e+00 2.34900e+02 2.78568e+00 2.78568e+00
3.46000e+00 2.04800e+02 2.34094e+00 2.34094e+00
3.83000e+00 1.75600e+02 2.02485e+00 2.02485e+00
4.22000e+00 1.49600e+02 1.70880e+00 1.70880e+00
4.65000e+00 1.23900e+02 1.39284e+00 1.39284e+00
5.12000e+00 1.04600e+02 1.17047e+00 1.17047e+00
5.63000e+00 8.69700e+01 9.64624e-01 9.64624e-01
6.19000e+00 7.13500e+01 7.93788e-01 7.93788e-01
6.78000e+00 5.82500e+01 6.57875e-01 6.57875e-01
7.42000e+00 4.79000e+01 5.40833e-01 5.40833e-01
8.12000e+00 3.90900e+01 4.45982e-01 4.45982e-01
8.87000e+00 3.17300e+01 3.64005e-01 3.64005e-01
9.68000e+00 2.59300e+01 3.00832e-01 3.00832e-01
1.06000e+01 2.08700e+01 2.46982e-01 2.46982e-01
1.20000e+01 1.52000e+01 1.77200e-01 1.77200e-01
1.48000e+01 8.94600e+00 1.05773e-01 1.05773e-01
1.97000e+01 4.27400e+00 5.16624e-02 5.16624e-02
2.81000e+01 1.65800e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.87900e-01 7.63217e-03 7.63217e-03
5.91000e+01 2.08800e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.60300e-02 1.13600e-03 1.13600e-03
