# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
3.13000e+00 4.58000e+01 8.01561e-01 8.01561e-01
3.46000e+00 3.92500e+01 6.81175e-01 6.81175e-01
3.83000e+00 3.29100e+01 5.62228e-01 5.62228e-01
4.22000e+00 2.82000e+01 4.70106e-01 4.70106e-01
4.65000e+00 2.36500e+01 3.92046e-01 3.92046e-01
5.12000e+00 1.94300e+01 3.22025e-01 3.22025e-01
5.63000e+00 1.58400e+01 2.64008e-01 2.64008e-01
6.19000e+00 1.31600e+01 2.22036e-01 2.22036e-01
6.78000e+00 1.07900e+01 1.86011e-01 1.86011e-01
7.42000e+00 8.79100e+00 1.50416e-01 1.50416e-01
8.12000e+00 7.53000e+00 1.29016e-01 1.29016e-01
8.87000e+00 6.00100e+00 1.05262e-01 1.05262e-01
9.68000e+00 4.82700e+00 8.65563e-02 8.65563e-02
1.06000e+01 3.92300e+00 7.15891e-02 7.15891e-02
1.20000e+01 2.90800e+00 4.77074e-02 4.77074e-02
1.48000e+01 1.75200e+00 2.86531e-02 2.86531e-02
1.97000e+01 8.45200e-01 1.36883e-02 1.36883e-02
2.81000e+01 3.42900e-01 5.78014e-03 5.78014e-03
4.10000e+01 1.22900e-01 2.28035e-03 2.28035e-03
5.91000e+01 4.42300e-02 1.00419e-03 1.00419e-03
8.48000e+01 1.74600e-02 4.90408e-04 4.90408e-04
