# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 5.37600e+02 1.69546e+01 1.69546e+01
1.25000e+00 5.62600e+02 1.35595e+01 1.35595e+01
1.42000e+00 5.60900e+02 1.08522e+01 1.08522e+01
1.61000e+00 5.43000e+02 9.01388e+00 9.01388e+00
1.81000e+00 5.09300e+02 7.58947e+00 7.58947e+00
2.04000e+00 4.63800e+02 6.32456e+00 6.32456e+00
2.27000e+00 4.19000e+02 5.40833e+00 5.40833e+00
2.54000e+00 3.67800e+02 4.55412e+00 4.55412e+00
2.82000e+00 3.20800e+02 3.79473e+00 3.79473e+00
3.13000e+00 2.74300e+02 3.19531e+00 3.19531e+00
3.46000e+00 2.35300e+02 2.65707e+00 2.65707e+00
3.83000e+00 1.97900e+02 2.21359e+00 2.21359e+00
4.22000e+00 1.65700e+02 1.80278e+00 1.80278e+00
4.65000e+00 1.37300e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.13600e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.29400e+01 1.02460e+00 1.02460e+00
6.19000e+00 7.60900e+01 8.47585e-01 8.47585e-01
6.78000e+00 6.16100e+01 6.89493e-01 6.89493e-01
7.42000e+00 4.96500e+01 5.53624e-01 5.53624e-01
8.12000e+00 4.05000e+01 4.58803e-01 4.58803e-01
8.87000e+00 3.23900e+01 3.73363e-01 3.73363e-01
9.68000e+00 2.62500e+01 3.00832e-01 3.00832e-01
1.06000e+01 2.12500e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.52500e+01 1.77200e-01 1.77200e-01
1.48000e+01 8.89100e+00 1.03846e-01 1.03846e-01
1.97000e+01 4.22600e+00 5.06952e-02 5.06952e-02
2.81000e+01 1.63000e+00 1.99249e-02 1.99249e-02
4.10000e+01 5.74500e-01 7.44648e-03 7.44648e-03
5.91000e+01 2.01900e-01 2.77849e-03 2.77849e-03
8.48000e+01 7.54700e-02 1.13406e-03 1.13406e-03
