# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
3.13000e+00 2.58800e+02 3.00832e+00 3.00832e+00
3.46000e+00 2.25500e+02 2.56320e+00 2.56320e+00
3.83000e+00 1.91000e+02 2.11896e+00 2.11896e+00
4.22000e+00 1.61300e+02 1.80278e+00 1.80278e+00
4.65000e+00 1.36500e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.13300e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.31800e+01 1.03407e+00 1.03407e+00
6.19000e+00 7.68000e+01 8.57030e-01 8.57030e-01
6.78000e+00 6.24900e+01 6.98928e-01 6.98928e-01
7.42000e+00 5.04200e+01 5.63028e-01 5.63028e-01
8.12000e+00 4.08900e+01 4.68188e-01 4.68188e-01
8.87000e+00 3.30400e+01 3.86264e-01 3.86264e-01
9.68000e+00 2.67400e+01 3.10161e-01 3.10161e-01
1.06000e+01 2.16500e+01 2.60000e-01 2.60000e-01
1.20000e+01 1.56600e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.15000e+00 1.07703e-01 1.07703e-01
1.97000e+01 4.35200e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.67600e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.85900e-01 7.63217e-03 7.63217e-03
5.91000e+01 2.09000e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.51600e-02 1.13406e-03 1.13406e-03
