# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 9.18600e+02 2.73995e+01 2.73995e+01
1.25000e+00 9.09300e+02 2.13467e+01 2.13467e+01
1.42000e+00 8.60600e+02 1.66388e+01 1.66388e+01
1.61000e+00 7.90900e+02 1.31042e+01 1.31042e+01
1.81000e+00 7.23300e+02 1.07280e+01 1.07280e+01
2.04000e+00 6.28200e+02 8.50706e+00 8.50706e+00
2.27000e+00 5.41400e+02 6.95701e+00 6.95701e+00
2.54000e+00 4.66500e+02 5.69210e+00 5.69210e+00
2.82000e+00 3.93400e+02 4.61736e+00 4.61736e+00
3.13000e+00 3.28900e+02 3.79473e+00 3.79473e+00
3.46000e+00 2.73600e+02 3.06757e+00 3.06757e+00
3.83000e+00 2.26100e+02 2.52982e+00 2.52982e+00
4.22000e+00 1.85300e+02 1.99249e+00 1.99249e+00
4.65000e+00 1.52400e+02 1.67631e+00 1.67631e+00
5.12000e+00 1.23400e+02 1.36015e+00 1.36015e+00
5.63000e+00 1.00200e+02 1.04403e+00 1.04403e+00
6.19000e+00 8.07700e+01 8.88651e-01 8.88651e-01
6.78000e+00 6.52000e+01 7.21110e-01 7.21110e-01
7.42000e+00 5.25900e+01 5.85235e-01 5.85235e-01
8.12000e+00 4.15400e+01 4.68188e-01 4.68188e-01
8.87000e+00 3.35200e+01 3.86264e-01 3.86264e-01
9.68000e+00 2.69500e+01 3.13847e-01 3.13847e-01
1.06000e+01 2.14800e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.55700e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.10600e+00 1.06738e-01 1.06738e-01
1.97000e+01 4.26300e+00 5.06952e-02 5.06952e-02
2.81000e+01 1.65200e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.78300e-01 7.44648e-03 7.44648e-03
5.91000e+01 2.08600e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.43200e-02 1.11826e-03 1.11826e-03
