# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 7.74500e+02 2.33206e+01 2.33206e+01
1.25000e+00 7.63300e+02 1.80712e+01 1.80712e+01
1.42000e+00 7.26200e+02 1.42618e+01 1.42618e+01
1.61000e+00 6.76600e+02 1.16482e+01 1.16482e+01
1.81000e+00 6.13500e+02 9.58801e+00 9.58801e+00
2.04000e+00 5.42900e+02 7.94040e+00 7.94040e+00
2.27000e+00 4.70700e+02 6.51460e+00 6.51460e+00
2.54000e+00 4.08800e+02 5.44059e+00 5.44059e+00
2.82000e+00 3.47500e+02 4.49222e+00 4.49222e+00
3.13000e+00 2.94100e+02 3.66879e+00 3.66879e+00
3.46000e+00 2.44900e+02 3.03645e+00 3.03645e+00
3.83000e+00 2.04700e+02 2.52982e+00 2.52982e+00
4.22000e+00 1.71300e+02 2.08806e+00 2.08806e+00
4.65000e+00 1.40400e+02 1.67631e+00 1.67631e+00
5.12000e+00 1.15500e+02 1.36015e+00 1.36015e+00
5.63000e+00 9.47100e+01 1.15135e+00 1.15135e+00
6.19000e+00 7.65400e+01 9.33006e-01 9.33006e-01
6.78000e+00 6.23300e+01 7.65376e-01 7.65376e-01
7.42000e+00 5.01300e+01 6.19839e-01 6.19839e-01
8.12000e+00 4.06500e+01 5.05964e-01 5.05964e-01
8.87000e+00 3.29500e+01 4.14367e-01 4.14367e-01
9.68000e+00 2.65100e+01 3.41760e-01 3.41760e-01
1.06000e+01 2.13000e+01 2.69258e-01 2.69258e-01
1.20000e+01 1.55100e+01 1.96469e-01 1.96469e-01
1.48000e+01 9.07700e+00 1.15447e-01 1.15447e-01
1.97000e+01 4.30300e+00 5.55428e-02 5.55428e-02
2.81000e+01 1.67400e+00 2.28035e-02 2.28035e-02
4.10000e+01 5.86100e-01 8.28734e-03 8.28734e-03
5.91000e+01 2.09200e-01 3.13050e-03 3.13050e-03
8.48000e+01 7.62800e-02 1.25363e-03 1.25363e-03
