# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.59300e+03 4.47214e+01 4.47214e+01
1.25000e+00 1.48900e+03 3.27567e+01 3.27567e+01
1.42000e+00 1.33500e+03 2.47386e+01 2.47386e+01
1.61000e+00 1.17200e+03 1.86815e+01 1.86815e+01
1.81000e+00 1.00700e+03 1.45602e+01 1.45602e+01
2.04000e+00 8.53400e+02 1.14285e+01 1.14285e+01
2.27000e+00 7.11600e+02 8.98443e+00 8.98443e+00
2.54000e+00 5.87700e+02 7.08802e+00 7.08802e+00
2.82000e+00 4.83300e+02 5.63205e+00 5.63205e+00
3.13000e+00 3.95700e+02 4.52217e+00 4.52217e+00
3.46000e+00 3.22900e+02 3.57351e+00 3.57351e+00
3.83000e+00 2.62200e+02 2.94109e+00 2.94109e+00
4.22000e+00 2.11700e+02 2.30868e+00 2.30868e+00
4.65000e+00 1.70000e+02 1.89737e+00 1.89737e+00
5.12000e+00 1.37100e+02 1.48661e+00 1.48661e+00
5.63000e+00 1.09700e+02 1.17047e+00 1.17047e+00
6.19000e+00 8.75300e+01 9.61353e-01 9.61353e-01
6.78000e+00 7.01500e+01 7.71622e-01 7.71622e-01
7.42000e+00 5.59900e+01 6.26259e-01 6.26259e-01
8.12000e+00 4.42900e+01 4.99800e-01 4.99800e-01
8.87000e+00 3.56000e+01 4.04969e-01 4.04969e-01
9.68000e+00 2.81300e+01 3.23110e-01 3.23110e-01
1.06000e+01 2.24800e+01 2.60000e-01 2.60000e-01
1.20000e+01 1.63100e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.36900e+00 1.08931e-01 1.08931e-01
1.97000e+01 4.42500e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.68400e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.81100e-01 7.53923e-03 7.53923e-03
5.91000e+01 2.06800e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.52700e-02 1.13230e-03 1.13230e-03
