# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 4.82000e+02 1.56438e+01 1.56438e+01
1.25000e+00 4.93400e+02 1.21297e+01 1.21297e+01
1.42000e+00 4.95200e+02 9.74166e+00 9.74166e+00
1.61000e+00 4.78000e+02 8.03243e+00 8.03243e+00
1.81000e+00 4.47000e+02 6.70671e+00 6.70671e+00
2.04000e+00 4.10100e+02 5.66480e+00 5.66480e+00
2.27000e+00 3.71400e+02 4.90408e+00 4.90408e+00
2.54000e+00 3.30800e+02 4.14367e+00 4.14367e+00
2.82000e+00 2.90400e+02 3.51141e+00 3.51141e+00
3.13000e+00 2.51200e+02 2.87924e+00 2.87924e+00
3.46000e+00 2.16100e+02 2.46982e+00 2.46982e+00
3.83000e+00 1.83900e+02 2.11896e+00 2.11896e+00
4.22000e+00 1.55200e+02 1.70880e+00 1.70880e+00
4.65000e+00 1.29600e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.07500e+02 1.17047e+00 1.17047e+00
5.63000e+00 8.99200e+01 9.96243e-01 9.96243e-01
6.19000e+00 7.31300e+01 8.19329e-01 8.19329e-01
6.78000e+00 5.98900e+01 6.70671e-01 6.70671e-01
7.42000e+00 4.87400e+01 5.53624e-01 5.53624e-01
8.12000e+00 3.99400e+01 4.58803e-01 4.58803e-01
8.87000e+00 3.19800e+01 3.73363e-01 3.73363e-01
9.68000e+00 2.59200e+01 3.00832e-01 3.00832e-01
1.06000e+01 2.10400e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.53600e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.06800e+00 1.06738e-01 1.06738e-01
1.97000e+01 4.28300e+00 5.16624e-02 5.16624e-02
2.81000e+01 1.66400e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.81400e-01 7.53923e-03 7.53923e-03
5.91000e+01 2.09700e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.39900e-02 1.11826e-03 1.11826e-03
