# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 1.22900e+02 3.17648e+00 3.17648e+00
2.04000e+00 1.08000e+02 2.33238e+00 2.33238e+00
2.27000e+00 9.26100e+01 1.72861e+00 1.72861e+00
2.54000e+00 7.84600e+01 1.31605e+00 1.31605e+00
2.82000e+00 7.01500e+01 1.12414e+00 1.12414e+00
3.13000e+00 5.83600e+01 9.18314e-01 9.18314e-01
3.46000e+00 5.00600e+01 7.62168e-01 7.62168e-01
3.83000e+00 4.11100e+01 6.06053e-01 6.06053e-01
4.22000e+00 3.41500e+01 5.00000e-01 5.00000e-01
4.65000e+00 2.75100e+01 4.00000e-01 4.00000e-01
5.12000e+00 2.31900e+01 3.36006e-01 3.36006e-01
5.63000e+00 1.86300e+01 2.78029e-01 2.78029e-01
6.19000e+00 1.51700e+01 2.28035e-01 2.28035e-01
6.78000e+00 1.23700e+01 1.78045e-01 1.78045e-01
7.42000e+00 9.92500e+00 1.49305e-01 1.49305e-01
8.12000e+00 7.89400e+00 1.22025e-01 1.22025e-01
8.87000e+00 6.50700e+00 1.02069e-01 1.02069e-01
9.68000e+00 5.24000e+00 8.42200e-02 8.42200e-02
1.06000e+01 4.18300e+00 6.93109e-02 6.93109e-02
1.20000e+01 3.08200e+00 4.58039e-02 4.58039e-02
1.48000e+01 1.80900e+00 2.60768e-02 2.60768e-02
1.97000e+01 8.74400e-01 1.27264e-02 1.27264e-02
2.81000e+01 3.38300e-01 5.21536e-03 5.21536e-03
4.10000e+01 1.25800e-01 2.26716e-03 2.26716e-03
5.91000e+01 4.60300e-02 9.91564e-04 9.91564e-04
8.48000e+01 1.68100e-02 4.58039e-04 4.58039e-04
