# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 7.42000e+01 1.81397e+00 1.81397e+00
2.04000e+00 7.33900e+01 1.45602e+00 1.45602e+00
2.27000e+00 6.67100e+01 1.18444e+00 1.18444e+00
2.54000e+00 6.05700e+01 9.78366e-01 9.78366e-01
2.82000e+00 5.30400e+01 8.15659e-01 8.15659e-01
3.13000e+00 4.78900e+01 7.23464e-01 7.23464e-01
3.46000e+00 4.14500e+01 6.17171e-01 6.17171e-01
3.83000e+00 3.55500e+01 5.12250e-01 5.12250e-01
4.22000e+00 2.95100e+01 4.20119e-01 4.20119e-01
4.65000e+00 2.45100e+01 3.56090e-01 3.56090e-01
5.12000e+00 2.05200e+01 2.92062e-01 2.92062e-01
5.63000e+00 1.67600e+01 2.42074e-01 2.42074e-01
6.19000e+00 1.38800e+01 2.06155e-01 2.06155e-01
6.78000e+00 1.15300e+01 1.64012e-01 1.64012e-01
7.42000e+00 9.31000e+00 1.37906e-01 1.37906e-01
8.12000e+00 7.57300e+00 1.14337e-01 1.14337e-01
8.87000e+00 6.15600e+00 9.42603e-02 9.42603e-02
9.68000e+00 5.01600e+00 7.93095e-02 7.93095e-02
1.06000e+01 4.19500e+00 6.65282e-02 6.65282e-02
1.20000e+01 2.96800e+00 4.30116e-02 4.30116e-02
1.48000e+01 1.76200e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.45100e-01 1.20934e-02 1.20934e-02
2.81000e+01 3.40900e-01 5.07740e-03 5.07740e-03
4.10000e+01 1.22900e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.39100e-02 9.20217e-04 9.20217e-04
8.48000e+01 1.68100e-02 4.42041e-04 4.42041e-04
