# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 5.18400e+02 1.63713e+01 1.63713e+01
1.25000e+00 5.37100e+02 1.29541e+01 1.29541e+01
1.42000e+00 5.38100e+02 1.04695e+01 1.04695e+01
1.61000e+00 5.20800e+02 8.63308e+00 8.63308e+00
1.81000e+00 4.92400e+02 7.30548e+00 7.30548e+00
2.04000e+00 4.53200e+02 6.26259e+00 6.26259e+00
2.27000e+00 4.10800e+02 5.31413e+00 5.31413e+00
2.54000e+00 3.61800e+02 4.45982e+00 4.45982e+00
2.82000e+00 3.16200e+02 3.70000e+00 3.70000e+00
3.13000e+00 2.73000e+02 3.19531e+00 3.19531e+00
3.46000e+00 2.33400e+02 2.65707e+00 2.65707e+00
3.83000e+00 1.96100e+02 2.21359e+00 2.21359e+00
4.22000e+00 1.65900e+02 1.80278e+00 1.80278e+00
4.65000e+00 1.37500e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.13200e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.27700e+01 1.01514e+00 1.01514e+00
6.19000e+00 7.60000e+01 8.38153e-01 8.38153e-01
6.78000e+00 6.18400e+01 6.89493e-01 6.89493e-01
7.42000e+00 5.03800e+01 5.63028e-01 5.63028e-01
8.12000e+00 4.05500e+01 4.58803e-01 4.58803e-01
8.87000e+00 3.25100e+01 3.73363e-01 3.73363e-01
9.68000e+00 2.62400e+01 3.00832e-01 3.00832e-01
1.06000e+01 2.13200e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.54400e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.04800e+00 1.05773e-01 1.05773e-01
1.97000e+01 4.28000e+00 5.06952e-02 5.06952e-02
2.81000e+01 1.66000e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.81400e-01 7.53923e-03 7.53923e-03
5.91000e+01 2.06200e-01 2.77849e-03 2.77849e-03
8.48000e+01 7.44900e-02 1.11212e-03 1.11212e-03
