# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.05200e+03 3.15753e+01 3.15753e+01
1.25000e+00 1.02300e+03 2.35372e+01 2.35372e+01
1.42000e+00 9.71400e+02 1.88733e+01 1.88733e+01
1.61000e+00 8.94400e+02 1.50615e+01 1.50615e+01
1.81000e+00 8.03800e+02 1.22004e+01 1.22004e+01
2.04000e+00 7.03900e+02 9.84937e+00 9.84937e+00
2.27000e+00 6.06600e+02 8.03617e+00 8.03617e+00
2.54000e+00 5.15200e+02 6.45600e+00 6.45600e+00
2.82000e+00 4.32100e+02 5.31601e+00 5.31601e+00
3.13000e+00 3.59900e+02 4.30116e+00 4.30116e+00
3.46000e+00 2.98200e+02 3.54401e+00 3.54401e+00
3.83000e+00 2.44400e+02 2.81603e+00 2.81603e+00
4.22000e+00 2.00300e+02 2.30868e+00 2.30868e+00
4.65000e+00 1.62900e+02 1.86815e+00 1.86815e+00
5.12000e+00 1.31200e+02 1.45602e+00 1.45602e+00
5.63000e+00 1.05600e+02 1.26491e+00 1.26491e+00
6.19000e+00 8.41900e+01 9.77190e-01 9.77190e-01
6.78000e+00 6.75200e+01 7.87464e-01 7.87464e-01
7.42000e+00 5.40700e+01 6.32456e-01 6.32456e-01
8.12000e+00 4.31400e+01 5.18652e-01 5.18652e-01
8.87000e+00 3.46200e+01 4.14367e-01 4.14367e-01
9.68000e+00 2.78300e+01 3.41760e-01 3.41760e-01
1.06000e+01 2.22100e+01 2.69258e-01 2.69258e-01
1.20000e+01 1.59300e+01 1.96469e-01 1.96469e-01
1.48000e+01 9.20000e+00 1.12539e-01 1.12539e-01
1.97000e+01 4.35200e+00 5.45711e-02 5.45711e-02
2.81000e+01 1.67000e+00 2.18403e-02 2.18403e-02
4.10000e+01 5.83100e-01 7.91202e-03 7.91202e-03
5.91000e+01 2.09100e-01 3.04138e-03 3.04138e-03
8.48000e+01 7.49200e-02 1.18224e-03 1.18224e-03
