# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 1.10000e+02 2.77849e+00 2.77849e+00
2.04000e+00 9.88900e+01 2.03868e+00 2.03868e+00
2.27000e+00 8.78200e+01 1.60206e+00 1.60206e+00
2.54000e+00 7.76500e+01 1.29402e+00 1.29402e+00
2.82000e+00 6.63600e+01 1.04809e+00 1.04809e+00
3.13000e+00 5.82100e+01 9.04268e-01 9.04268e-01
3.46000e+00 4.83400e+01 7.32462e-01 7.32462e-01
3.83000e+00 3.99500e+01 5.84123e-01 5.84123e-01
4.22000e+00 3.27200e+01 4.78017e-01 4.78017e-01
4.65000e+00 2.72900e+01 3.92046e-01 3.92046e-01
5.12000e+00 2.24500e+01 3.28024e-01 3.28024e-01
5.63000e+00 1.81100e+01 2.64008e-01 2.64008e-01
6.19000e+00 1.46700e+01 2.20227e-01 2.20227e-01
6.78000e+00 1.20500e+01 1.78045e-01 1.78045e-01
7.42000e+00 9.64900e+00 1.45578e-01 1.45578e-01
8.12000e+00 7.90500e+00 1.21264e-01 1.21264e-01
8.87000e+00 6.29100e+00 9.91564e-02 9.91564e-02
9.68000e+00 5.08800e+00 8.20731e-02 8.20731e-02
1.06000e+01 4.10600e+00 6.78970e-02 6.78970e-02
1.20000e+01 2.99600e+00 4.44072e-02 4.44072e-02
1.48000e+01 1.79600e+00 2.60768e-02 2.60768e-02
1.97000e+01 8.67600e-01 1.25539e-02 1.25539e-02
2.81000e+01 3.42200e-01 5.21536e-03 5.21536e-03
4.10000e+01 1.21000e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.64000e-02 9.91564e-04 9.91564e-04
8.48000e+01 1.65900e-02 4.58039e-04 4.58039e-04
