# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 4.30100e+01 1.24852e+00 1.24852e+00
2.04000e+00 4.59800e+01 1.07448e+00 1.07448e+00
2.27000e+00 4.58200e+01 9.41754e-01 9.41754e-01
2.54000e+00 4.34500e+01 7.93095e-01 7.93095e-01
2.82000e+00 3.99300e+01 6.80147e-01 6.80147e-01
3.13000e+00 3.58400e+01 5.87282e-01 5.87282e-01
3.46000e+00 3.21700e+01 5.09902e-01 5.09902e-01
3.83000e+00 2.89600e+01 4.39318e-01 4.39318e-01
4.22000e+00 2.56000e+01 3.76431e-01 3.76431e-01
4.65000e+00 2.17700e+01 3.20156e-01 3.20156e-01
5.12000e+00 1.83700e+01 2.70185e-01 2.70185e-01
5.63000e+00 1.54300e+01 2.28035e-01 2.28035e-01
6.19000e+00 1.26600e+01 1.92094e-01 1.92094e-01
6.78000e+00 1.06700e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.93200e+00 1.34317e-01 1.34317e-01
8.12000e+00 7.16000e+00 1.09986e-01 1.09986e-01
8.87000e+00 5.99300e+00 9.36056e-02 9.36056e-02
9.68000e+00 4.99600e+00 7.93095e-02 7.93095e-02
1.06000e+01 4.01400e+00 6.57951e-02 6.57951e-02
1.20000e+01 2.92900e+00 4.30116e-02 4.30116e-02
1.48000e+01 1.76200e+00 2.55539e-02 2.55539e-02
1.97000e+01 8.57300e-01 1.24036e-02 1.24036e-02
2.81000e+01 3.41400e-01 5.16236e-03 5.16236e-03
4.10000e+01 1.22600e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.53500e-02 9.55249e-04 9.55249e-04
8.48000e+01 1.68700e-02 4.48219e-04 4.48219e-04
