# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
3.13000e+00 4.15400e+01 6.57951e-01 6.57951e-01
3.46000e+00 3.69000e+01 5.73149e-01 5.73149e-01
3.83000e+00 3.16000e+01 4.75079e-01 4.75079e-01
4.22000e+00 2.72500e+01 4.04599e-01 4.04599e-01
4.65000e+00 2.30400e+01 3.40588e-01 3.40588e-01
5.12000e+00 1.94000e+01 2.84253e-01 2.84253e-01
5.63000e+00 1.63800e+01 2.42074e-01 2.42074e-01
6.19000e+00 1.37300e+01 2.06155e-01 2.06155e-01
6.78000e+00 1.10900e+01 1.64012e-01 1.64012e-01
7.42000e+00 9.04900e+00 1.35591e-01 1.35591e-01
8.12000e+00 7.43300e+00 1.13455e-01 1.13455e-01
8.87000e+00 5.96700e+00 9.27631e-02 9.27631e-02
9.68000e+00 4.84600e+00 7.78332e-02 7.78332e-02
1.06000e+01 3.95700e+00 6.50692e-02 6.50692e-02
1.20000e+01 2.87500e+00 4.22019e-02 4.22019e-02
1.48000e+01 1.74300e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.51300e-01 1.22801e-02 1.22801e-02
2.81000e+01 3.43000e-01 5.21536e-03 5.21536e-03
4.10000e+01 1.19500e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.52000e-02 9.55877e-04 9.55877e-04
8.48000e+01 1.63000e-02 4.36005e-04 4.36005e-04
