# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 4.84800e+01 1.35624e+00 1.35624e+00
2.04000e+00 4.89900e+01 1.13406e+00 1.13406e+00
2.27000e+00 4.82600e+01 9.71854e-01 9.71854e-01
2.54000e+00 4.59100e+01 8.43860e-01 8.43860e-01
2.82000e+00 4.10500e+01 7.09366e-01 7.09366e-01
3.13000e+00 3.73200e+01 6.23699e-01 6.23699e-01
3.46000e+00 3.36800e+01 5.39073e-01 5.39073e-01
3.83000e+00 2.94200e+01 4.62277e-01 4.62277e-01
4.22000e+00 2.53800e+01 3.98246e-01 3.98246e-01
4.65000e+00 2.14900e+01 3.28024e-01 3.28024e-01
5.12000e+00 1.82400e+01 2.78029e-01 2.78029e-01
5.63000e+00 1.53800e+01 2.36008e-01 2.36008e-01
6.19000e+00 1.24800e+01 1.92094e-01 1.92094e-01
6.78000e+00 1.04300e+01 1.64012e-01 1.64012e-01
7.42000e+00 8.65000e+00 1.35248e-01 1.35248e-01
8.12000e+00 7.06500e+00 1.12294e-01 1.12294e-01
8.87000e+00 5.88500e+00 9.51315e-02 9.51315e-02
9.68000e+00 4.72000e+00 7.86448e-02 7.86448e-02
1.06000e+01 3.88500e+00 6.58559e-02 6.58559e-02
1.20000e+01 2.86500e+00 4.38292e-02 4.38292e-02
1.48000e+01 1.73700e+00 2.55539e-02 2.55539e-02
1.97000e+01 8.36500e-01 1.25782e-02 1.25782e-02
2.81000e+01 3.42000e-01 5.38516e-03 5.38516e-03
4.10000e+01 1.24200e-01 2.20227e-03 2.20227e-03
5.91000e+01 4.34600e-02 9.41116e-04 9.41116e-04
8.48000e+01 1.67800e-02 4.56070e-04 4.56070e-04
