# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 5.66400e+02 1.75855e+01 1.75855e+01
1.25000e+00 5.77900e+02 1.38600e+01 1.38600e+01
1.42000e+00 5.60000e+02 1.10368e+01 1.10368e+01
1.61000e+00 5.33600e+02 9.10824e+00 9.10824e+00
1.81000e+00 4.95900e+02 7.65506e+00 7.65506e+00
2.04000e+00 4.50700e+02 6.48460e+00 6.48460e+00
2.27000e+00 4.04500e+02 5.53624e+00 5.53624e+00
2.54000e+00 3.53900e+02 4.55412e+00 4.55412e+00
2.82000e+00 3.04800e+02 3.82753e+00 3.82753e+00
3.13000e+00 2.61900e+02 3.19531e+00 3.19531e+00
3.46000e+00 2.24900e+02 2.65707e+00 2.65707e+00
3.83000e+00 1.89900e+02 2.21359e+00 2.21359e+00
4.22000e+00 1.59700e+02 1.89737e+00 1.89737e+00
4.65000e+00 1.32700e+02 1.58114e+00 1.58114e+00
5.12000e+00 1.09700e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.01400e+01 1.05622e+00 1.05622e+00
6.19000e+00 7.45400e+01 8.79204e-01 8.79204e-01
6.78000e+00 6.07900e+01 7.21110e-01 7.21110e-01
7.42000e+00 4.90300e+01 5.85235e-01 5.85235e-01
8.12000e+00 3.97500e+01 4.81041e-01 4.81041e-01
8.87000e+00 3.22800e+01 3.95601e-01 3.95601e-01
9.68000e+00 2.60600e+01 3.23110e-01 3.23110e-01
1.06000e+01 2.11500e+01 2.60000e-01 2.60000e-01
1.20000e+01 1.53500e+01 1.89737e-01 1.89737e-01
1.48000e+01 8.98900e+00 1.10860e-01 1.10860e-01
1.97000e+01 4.28700e+00 5.36004e-02 5.36004e-02
2.81000e+01 1.65000e+00 2.18403e-02 2.18403e-02
4.10000e+01 5.78100e-01 7.85493e-03 7.85493e-03
5.91000e+01 2.07800e-01 2.95296e-03 2.95296e-03
8.48000e+01 7.55100e-02 1.20000e-03 1.20000e-03
