# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 4.11300e+02 1.37528e+01 1.37528e+01
1.25000e+00 4.37200e+02 1.09481e+01 1.09481e+01
1.42000e+00 4.50500e+02 8.94930e+00 8.94930e+00
1.61000e+00 4.45400e+02 7.52728e+00 7.52728e+00
1.81000e+00 4.24800e+02 6.39062e+00 6.39062e+00
2.04000e+00 3.92600e+02 5.44243e+00 5.44243e+00
2.27000e+00 3.66600e+02 4.81041e+00 4.81041e+00
2.54000e+00 3.26900e+02 4.04969e+00 4.04969e+00
2.82000e+00 2.89600e+02 3.41760e+00 3.41760e+00
3.13000e+00 2.53900e+02 2.97321e+00 2.97321e+00
3.46000e+00 2.20100e+02 2.46982e+00 2.46982e+00
3.83000e+00 1.89300e+02 2.11896e+00 2.11896e+00
4.22000e+00 1.59900e+02 1.80278e+00 1.80278e+00
4.65000e+00 1.33600e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.13100e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.27900e+01 1.01843e+00 1.01843e+00
6.19000e+00 7.59100e+01 8.38153e-01 8.38153e-01
6.78000e+00 6.18400e+01 6.89493e-01 6.89493e-01
7.42000e+00 5.06700e+01 5.63028e-01 5.63028e-01
8.12000e+00 4.08900e+01 4.58803e-01 4.58803e-01
8.87000e+00 3.31700e+01 3.86264e-01 3.86264e-01
9.68000e+00 2.66200e+01 3.13847e-01 3.13847e-01
1.06000e+01 2.15500e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.57200e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.19200e+00 1.07968e-01 1.07968e-01
1.97000e+01 4.34300e+00 5.16624e-02 5.16624e-02
2.81000e+01 1.68200e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.88700e-01 7.63217e-03 7.63217e-03
5.91000e+01 2.10500e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.63700e-02 1.14809e-03 1.14809e-03
