# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 7.32400e+01 1.81110e+00 1.81110e+00
2.04000e+00 6.97100e+01 1.39807e+00 1.39807e+00
2.27000e+00 6.45300e+01 1.14215e+00 1.14215e+00
2.54000e+00 5.88700e+01 9.43663e-01 9.43663e-01
2.82000e+00 5.33500e+01 8.15659e-01 8.15659e-01
3.13000e+00 4.69300e+01 7.08378e-01 7.08378e-01
3.46000e+00 4.00600e+01 5.95483e-01 5.95483e-01
3.83000e+00 3.44500e+01 5.04480e-01 5.04480e-01
4.22000e+00 2.90200e+01 4.20119e-01 4.20119e-01
4.65000e+00 2.45600e+01 3.56090e-01 3.56090e-01
5.12000e+00 2.01700e+01 2.92062e-01 2.92062e-01
5.63000e+00 1.70800e+01 2.42074e-01 2.42074e-01
6.19000e+00 1.38700e+01 2.06155e-01 2.06155e-01
6.78000e+00 1.12900e+01 1.64012e-01 1.64012e-01
7.42000e+00 9.26800e+00 1.37906e-01 1.37906e-01
8.12000e+00 7.46000e+00 1.12805e-01 1.12805e-01
8.87000e+00 6.14200e+00 9.42603e-02 9.42603e-02
9.68000e+00 5.01900e+00 7.93095e-02 7.93095e-02
1.06000e+01 4.07600e+00 6.57951e-02 6.57951e-02
1.20000e+01 2.94700e+00 4.30116e-02 4.30116e-02
1.48000e+01 1.77600e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.57500e-01 1.22299e-02 1.22299e-02
2.81000e+01 3.46500e-01 5.21536e-03 5.21536e-03
4.10000e+01 1.22300e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.37800e-02 9.27631e-04 9.27631e-04
8.48000e+01 1.62900e-02 4.36005e-04 4.36005e-04
