# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 4.13100e+02 1.39216e+01 1.39216e+01
1.25000e+00 4.35000e+02 1.09202e+01 1.09202e+01
1.42000e+00 4.32000e+02 8.63308e+00 8.63308e+00
1.61000e+00 4.18500e+02 7.11688e+00 7.11688e+00
1.81000e+00 3.96200e+02 5.98080e+00 5.98080e+00
2.04000e+00 3.69700e+02 5.12640e+00 5.12640e+00
2.27000e+00 3.32700e+02 4.40114e+00 4.40114e+00
2.54000e+00 2.96700e+02 3.64005e+00 3.64005e+00
2.82000e+00 2.62100e+02 3.10161e+00 3.10161e+00
3.13000e+00 2.29200e+02 2.69258e+00 2.69258e+00
3.46000e+00 1.95800e+02 2.24722e+00 2.24722e+00
3.83000e+00 1.68100e+02 1.93132e+00 1.93132e+00
4.22000e+00 1.41100e+02 1.58114e+00 1.58114e+00
4.65000e+00 1.18700e+02 1.30000e+00 1.30000e+00
5.12000e+00 9.82300e+01 1.08503e+00 1.08503e+00
5.63000e+00 8.16900e+01 9.04765e-01 9.04765e-01
6.19000e+00 6.68900e+01 7.46726e-01 7.46726e-01
6.78000e+00 5.49000e+01 6.07454e-01 6.07454e-01
7.42000e+00 4.48700e+01 5.03289e-01 5.03289e-01
8.12000e+00 3.66400e+01 4.17852e-01 4.17852e-01
8.87000e+00 2.97400e+01 3.45398e-01 3.45398e-01
9.68000e+00 2.40400e+01 2.82312e-01 2.82312e-01
1.06000e+01 1.97200e+01 2.28473e-01 2.28473e-01
1.20000e+01 1.43900e+01 1.67631e-01 1.67631e-01
1.48000e+01 8.55000e+00 9.97246e-02 9.97246e-02
1.97000e+01 4.10700e+00 4.85077e-02 4.85077e-02
2.81000e+01 1.61000e+00 1.96469e-02 1.96469e-02
4.10000e+01 5.72600e-01 7.40945e-03 7.40945e-03
5.91000e+01 2.05000e-01 2.77849e-03 2.77849e-03
8.48000e+01 7.60800e-02 1.13406e-03 1.13406e-03
