# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 1.28400e+02 3.44384e+00 3.44384e+00
2.04000e+00 1.11300e+02 2.50599e+00 2.50599e+00
2.27000e+00 9.56700e+01 1.87224e+00 1.87224e+00
2.54000e+00 8.45600e+01 1.52013e+00 1.52013e+00
2.82000e+00 7.08100e+01 1.20930e+00 1.20930e+00
3.13000e+00 5.95600e+01 9.88130e-01 9.88130e-01
3.46000e+00 5.03400e+01 8.16088e-01 8.16088e-01
3.83000e+00 4.10100e+01 6.46375e-01 6.46375e-01
4.22000e+00 3.43000e+01 5.38238e-01 5.38238e-01
4.65000e+00 2.82500e+01 4.38292e-01 4.38292e-01
5.12000e+00 2.29700e+01 3.52278e-01 3.52278e-01
5.63000e+00 1.88000e+01 2.94109e-01 2.94109e-01
6.19000e+00 1.49900e+01 2.36008e-01 2.36008e-01
6.78000e+00 1.20500e+01 1.86011e-01 1.86011e-01
7.42000e+00 9.77100e+00 1.57003e-01 1.57003e-01
8.12000e+00 7.99200e+00 1.31034e-01 1.31034e-01
8.87000e+00 6.28700e+00 1.05759e-01 1.05759e-01
9.68000e+00 5.11900e+00 8.78635e-02 8.78635e-02
1.06000e+01 4.24400e+00 7.36614e-02 7.36614e-02
1.20000e+01 3.08800e+00 4.90918e-02 4.90918e-02
1.48000e+01 1.78200e+00 2.77849e-02 2.77849e-02
1.97000e+01 8.60100e-01 1.33843e-02 1.33843e-02
2.81000e+01 3.42200e-01 5.60803e-03 5.60803e-03
4.10000e+01 1.27200e-01 2.34307e-03 2.34307e-03
5.91000e+01 4.51400e-02 1.01912e-03 1.01912e-03
8.48000e+01 1.61100e-02 4.64004e-04 4.64004e-04
