# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 6.88000e+01 1.74184e+00 1.74184e+00
2.04000e+00 6.61900e+01 1.36033e+00 1.36033e+00
2.27000e+00 6.16200e+01 1.12699e+00 1.12699e+00
2.54000e+00 5.51600e+01 9.27631e-01 9.27631e-01
2.82000e+00 4.82200e+01 7.71557e-01 7.71557e-01
3.13000e+00 4.35700e+01 6.79412e-01 6.79412e-01
3.46000e+00 3.73100e+01 5.66392e-01 5.66392e-01
3.83000e+00 3.19600e+01 4.75079e-01 4.75079e-01
4.22000e+00 2.69600e+01 3.96989e-01 3.96989e-01
4.65000e+00 2.32900e+01 3.40588e-01 3.40588e-01
5.12000e+00 1.89700e+01 2.76586e-01 2.76586e-01
5.63000e+00 1.55900e+01 2.34307e-01 2.34307e-01
6.19000e+00 1.30100e+01 1.92094e-01 1.92094e-01
6.78000e+00 1.03400e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.65700e+00 1.31244e-01 1.31244e-01
8.12000e+00 7.10800e+00 1.09124e-01 1.09124e-01
8.87000e+00 5.77800e+00 9.06091e-02 9.06091e-02
9.68000e+00 4.59500e+00 7.42765e-02 7.42765e-02
1.06000e+01 3.73400e+00 6.22254e-02 6.22254e-02
1.20000e+01 2.78700e+00 4.08044e-02 4.08044e-02
1.48000e+01 1.72100e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.39600e-01 1.20569e-02 1.20569e-02
2.81000e+01 3.29400e-01 4.99300e-03 4.99300e-03
4.10000e+01 1.20600e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.45400e-02 9.49210e-04 9.49210e-04
8.48000e+01 1.68300e-02 4.50000e-04 4.50000e-04
