# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.73800e+03 4.86621e+01 4.86621e+01
1.25000e+00 1.58200e+03 3.47131e+01 3.47131e+01
1.42000e+00 1.42700e+03 2.66833e+01 2.66833e+01
1.61000e+00 1.24000e+03 1.96469e+01 1.96469e+01
1.81000e+00 1.06300e+03 1.55242e+01 1.55242e+01
2.04000e+00 9.04500e+02 1.21297e+01 1.21297e+01
2.27000e+00 7.43700e+02 9.49210e+00 9.49210e+00
2.54000e+00 6.08300e+02 7.30821e+00 7.30821e+00
2.82000e+00 5.00000e+02 5.85235e+00 5.85235e+00
3.13000e+00 4.06200e+02 4.61736e+00 4.61736e+00
3.46000e+00 3.31200e+02 3.66879e+00 3.66879e+00
3.83000e+00 2.67200e+02 2.94109e+00 2.94109e+00
4.22000e+00 2.15600e+02 2.40416e+00 2.40416e+00
4.65000e+00 1.73600e+02 1.89737e+00 1.89737e+00
5.12000e+00 1.39200e+02 1.48661e+00 1.48661e+00
5.63000e+00 1.10900e+02 1.26491e+00 1.26491e+00
6.19000e+00 8.85100e+01 9.80306e-01 9.80306e-01
6.78000e+00 7.12100e+01 7.90569e-01 7.90569e-01
7.42000e+00 5.61200e+01 6.26259e-01 6.26259e-01
8.12000e+00 4.50500e+01 5.09215e-01 5.09215e-01
8.87000e+00 3.56700e+01 4.04969e-01 4.04969e-01
9.68000e+00 2.83900e+01 3.23110e-01 3.23110e-01
1.06000e+01 2.27500e+01 2.69258e-01 2.69258e-01
1.20000e+01 1.63600e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.45000e+00 1.10860e-01 1.10860e-01
1.97000e+01 4.42800e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.68600e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.79300e-01 7.44648e-03 7.44648e-03
5.91000e+01 2.05300e-01 2.77849e-03 2.77849e-03
8.48000e+01 7.52000e-02 1.13230e-03 1.13230e-03
