# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 6.05300e+01 1.60078e+00 1.60078e+00
2.04000e+00 5.79800e+01 1.26507e+00 1.26507e+00
2.27000e+00 5.43000e+01 1.05475e+00 1.05475e+00
2.54000e+00 5.06800e+01 8.84590e-01 8.84590e-01
2.82000e+00 4.53600e+01 7.50067e-01 7.50067e-01
3.13000e+00 4.01900e+01 6.50692e-01 6.50692e-01
3.46000e+00 3.49000e+01 5.51725e-01 5.51725e-01
3.83000e+00 3.01300e+01 4.60109e-01 4.60109e-01
4.22000e+00 2.68400e+01 3.96989e-01 3.96989e-01
4.65000e+00 2.20200e+01 3.26497e-01 3.26497e-01
5.12000e+00 1.84200e+01 2.76586e-01 2.76586e-01
5.63000e+00 1.48600e+01 2.20227e-01 2.20227e-01
6.19000e+00 1.26000e+01 1.84391e-01 1.84391e-01
6.78000e+00 1.04300e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.52400e+00 1.30384e-01 1.30384e-01
8.12000e+00 6.95800e+00 1.09041e-01 1.09041e-01
8.87000e+00 5.64600e+00 9.05539e-02 9.05539e-02
9.68000e+00 4.64700e+00 7.56637e-02 7.56637e-02
1.06000e+01 3.71300e+00 6.22254e-02 6.22254e-02
1.20000e+01 2.75000e+00 4.14005e-02 4.14005e-02
1.48000e+01 1.66600e+00 2.38537e-02 2.38537e-02
1.97000e+01 8.23700e-01 1.18849e-02 1.18849e-02
2.81000e+01 3.27100e-01 4.99300e-03 4.99300e-03
4.10000e+01 1.20600e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.61800e-02 9.84124e-04 9.84124e-04
8.48000e+01 1.61000e-02 4.36005e-04 4.36005e-04
