# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 6.17700e+02 1.93610e+01 1.93610e+01
1.25000e+00 6.25900e+02 1.51832e+01 1.51832e+01
1.42000e+00 6.22800e+02 1.23491e+01 1.23491e+01
1.61000e+00 5.96700e+02 1.02201e+01 1.02201e+01
1.81000e+00 5.51700e+02 8.57263e+00 8.57263e+00
2.04000e+00 4.98800e+02 7.14703e+00 7.14703e+00
2.27000e+00 4.45000e+02 6.10328e+00 6.10328e+00
2.54000e+00 3.91000e+02 5.15461e+00 5.15461e+00
2.82000e+00 3.36900e+02 4.30116e+00 4.30116e+00
3.13000e+00 2.88700e+02 3.57351e+00 3.57351e+00
3.46000e+00 2.41700e+02 2.94109e+00 2.94109e+00
3.83000e+00 2.06100e+02 2.50000e+00 2.50000e+00
4.22000e+00 1.71000e+02 2.08806e+00 2.08806e+00
4.65000e+00 1.42700e+02 1.67631e+00 1.67631e+00
5.12000e+00 1.16900e+02 1.36015e+00 1.36015e+00
5.63000e+00 9.56800e+01 1.13225e+00 1.13225e+00
6.19000e+00 7.74000e+01 9.23472e-01 9.23472e-01
6.78000e+00 6.33900e+01 7.58947e-01 7.58947e-01
7.42000e+00 5.13800e+01 6.19839e-01 6.19839e-01
8.12000e+00 4.13200e+01 5.05964e-01 5.05964e-01
8.87000e+00 3.33800e+01 4.14367e-01 4.14367e-01
9.68000e+00 2.68500e+01 3.32415e-01 3.32415e-01
1.06000e+01 2.15800e+01 2.69258e-01 2.69258e-01
1.20000e+01 1.56800e+01 1.96469e-01 1.96469e-01
1.48000e+01 9.20200e+00 1.14726e-01 1.14726e-01
1.97000e+01 4.32400e+00 5.55428e-02 5.55428e-02
2.81000e+01 1.67500e+00 2.18403e-02 2.18403e-02
4.10000e+01 5.86900e-01 8.09938e-03 8.09938e-03
5.91000e+01 2.12000e-01 3.13050e-03 3.13050e-03
8.48000e+01 7.77500e-02 1.24278e-03 1.24278e-03
