# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 7.29800e+01 1.81945e+00 1.81945e+00
2.04000e+00 6.99600e+01 1.42611e+00 1.42611e+00
2.27000e+00 6.37600e+01 1.16276e+00 1.16276e+00
2.54000e+00 5.74400e+01 9.50158e-01 9.50158e-01
2.82000e+00 5.17300e+01 8.09197e-01 8.09197e-01
3.13000e+00 4.52200e+01 7.01783e-01 7.01783e-01
3.46000e+00 3.97600e+01 6.03075e-01 6.03075e-01
3.83000e+00 3.35800e+01 4.98197e-01 4.98197e-01
4.22000e+00 2.81500e+01 4.12311e-01 4.12311e-01
4.65000e+00 2.37200e+01 3.42053e-01 3.42053e-01
5.12000e+00 1.99200e+01 2.92062e-01 2.92062e-01
5.63000e+00 1.62100e+01 2.42074e-01 2.42074e-01
6.19000e+00 1.35700e+01 2.00000e-01 2.00000e-01
6.78000e+00 1.12300e+01 1.64012e-01 1.64012e-01
7.42000e+00 9.25900e+00 1.38842e-01 1.38842e-01
8.12000e+00 7.60800e+00 1.15884e-01 1.15884e-01
8.87000e+00 5.99200e+00 9.36056e-02 9.36056e-02
9.68000e+00 4.95400e+00 7.86448e-02 7.86448e-02
1.06000e+01 3.97700e+00 6.51153e-02 6.51153e-02
1.20000e+01 2.97600e+00 4.38292e-02 4.38292e-02
1.48000e+01 1.72900e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.51200e-01 1.23548e-02 1.23548e-02
2.81000e+01 3.34800e-01 5.16236e-03 5.16236e-03
4.10000e+01 1.23000e-01 2.20227e-03 2.20227e-03
5.91000e+01 4.53800e-02 9.47945e-04 9.47945e-04
8.48000e+01 1.65700e-02 4.42041e-04 4.42041e-04
