# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 6.09200e+02 1.90394e+01 1.90394e+01
1.25000e+00 6.34500e+02 1.52345e+01 1.52345e+01
1.42000e+00 6.19600e+02 1.19921e+01 1.19921e+01
1.61000e+00 5.95200e+02 9.86712e+00 9.86712e+00
1.81000e+00 5.54100e+02 8.31685e+00 8.31685e+00
2.04000e+00 5.00200e+02 6.86222e+00 6.86222e+00
2.27000e+00 4.44200e+02 5.81893e+00 5.81893e+00
2.54000e+00 3.88500e+02 4.87032e+00 4.87032e+00
2.82000e+00 3.35600e+02 4.01622e+00 4.01622e+00
3.13000e+00 2.89800e+02 3.38378e+00 3.38378e+00
3.46000e+00 2.45500e+02 2.75136e+00 2.75136e+00
3.83000e+00 2.03700e+02 2.30868e+00 2.30868e+00
4.22000e+00 1.72000e+02 1.89737e+00 1.89737e+00
4.65000e+00 1.42700e+02 1.58114e+00 1.58114e+00
5.12000e+00 1.17300e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.52100e+01 1.05622e+00 1.05622e+00
6.19000e+00 7.75600e+01 8.66487e-01 8.66487e-01
6.78000e+00 6.26600e+01 6.98928e-01 6.98928e-01
7.42000e+00 5.10600e+01 5.72451e-01 5.72451e-01
8.12000e+00 4.12600e+01 4.68188e-01 4.68188e-01
8.87000e+00 3.29400e+01 3.86264e-01 3.86264e-01
9.68000e+00 2.65600e+01 3.10161e-01 3.10161e-01
1.06000e+01 2.14300e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.54700e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.07700e+00 1.06738e-01 1.06738e-01
1.97000e+01 4.27700e+00 5.16624e-02 5.16624e-02
2.81000e+01 1.62400e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.72800e-01 7.44648e-03 7.44648e-03
5.91000e+01 2.06600e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.48900e-02 1.13406e-03 1.13406e-03
