# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 3.99900e+02 1.37033e+01 1.37033e+01
1.25000e+00 4.24100e+02 1.08240e+01 1.08240e+01
1.42000e+00 4.36500e+02 8.82326e+00 8.82326e+00
1.61000e+00 4.34000e+02 7.30548e+00 7.30548e+00
1.81000e+00 4.12000e+02 6.26259e+00 6.26259e+00
2.04000e+00 3.89900e+02 5.44243e+00 5.44243e+00
2.27000e+00 3.57100e+02 4.71699e+00 4.71699e+00
2.54000e+00 3.18900e+02 3.95601e+00 3.95601e+00
2.82000e+00 2.80300e+02 3.38378e+00 3.38378e+00
3.13000e+00 2.44800e+02 2.87924e+00 2.87924e+00
3.46000e+00 2.12800e+02 2.43516e+00 2.43516e+00
3.83000e+00 1.81700e+02 2.02485e+00 2.02485e+00
4.22000e+00 1.53500e+02 1.70880e+00 1.70880e+00
4.65000e+00 1.29300e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.08300e+02 1.17047e+00 1.17047e+00
5.63000e+00 8.91000e+01 9.83514e-01 9.83514e-01
6.19000e+00 7.28300e+01 8.15966e-01 8.15966e-01
6.78000e+00 5.97000e+01 6.67308e-01 6.67308e-01
7.42000e+00 4.88300e+01 5.53624e-01 5.53624e-01
8.12000e+00 3.94900e+01 4.49444e-01 4.49444e-01
8.87000e+00 3.22300e+01 3.73363e-01 3.73363e-01
9.68000e+00 2.59700e+01 3.00832e-01 3.00832e-01
1.06000e+01 2.12000e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.53500e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.06800e+00 1.06738e-01 1.06738e-01
1.97000e+01 4.31400e+00 5.16624e-02 5.16624e-02
2.81000e+01 1.67300e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.88200e-01 7.63217e-03 7.63217e-03
5.91000e+01 2.07000e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.45500e-02 1.12801e-03 1.12801e-03
