# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 1.27800e+02 3.35410e+00 3.35410e+00
2.04000e+00 1.09000e+02 2.41868e+00 2.41868e+00
2.27000e+00 9.61300e+01 1.85300e+00 1.85300e+00
2.54000e+00 8.23600e+01 1.44506e+00 1.44506e+00
2.82000e+00 7.02800e+01 1.17324e+00 1.17324e+00
3.13000e+00 5.97600e+01 9.74166e-01 9.74166e-01
3.46000e+00 5.04500e+01 8.02122e-01 8.02122e-01
3.83000e+00 4.14900e+01 6.38201e-01 6.38201e-01
4.22000e+00 3.45300e+01 5.24309e-01 5.24309e-01
4.65000e+00 2.79900e+01 4.24382e-01 4.24382e-01
5.12000e+00 2.27500e+01 3.44093e-01 3.44093e-01
5.63000e+00 1.86300e+01 2.80179e-01 2.80179e-01
6.19000e+00 1.50300e+01 2.36008e-01 2.36008e-01
6.78000e+00 1.21900e+01 1.86011e-01 1.86011e-01
7.42000e+00 9.92900e+00 1.56400e-01 1.56400e-01
8.12000e+00 7.95000e+00 1.27440e-01 1.27440e-01
8.87000e+00 6.26900e+00 1.02942e-01 1.02942e-01
9.68000e+00 5.23400e+00 8.72067e-02 8.72067e-02
1.06000e+01 4.12700e+00 7.08378e-02 7.08378e-02
1.20000e+01 2.99600e+00 4.60435e-02 4.60435e-02
1.48000e+01 1.79400e+00 2.69258e-02 2.69258e-02
1.97000e+01 8.65500e-01 1.31609e-02 1.31609e-02
2.81000e+01 3.36600e-01 5.38516e-03 5.38516e-03
4.10000e+01 1.19600e-01 2.20227e-03 2.20227e-03
5.91000e+01 4.44300e-02 9.90858e-04 9.90858e-04
8.48000e+01 1.69800e-02 4.70106e-04 4.70106e-04
