# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 8.49000e+01 2.02485e+00 2.02485e+00
2.04000e+00 7.82700e+01 1.54201e+00 1.54201e+00
2.27000e+00 7.17600e+01 1.25607e+00 1.25607e+00
2.54000e+00 6.39700e+01 1.01533e+00 1.01533e+00
2.82000e+00 5.62100e+01 8.59127e-01 8.59127e-01
3.13000e+00 4.85700e+01 7.31095e-01 7.31095e-01
3.46000e+00 4.13100e+01 6.10737e-01 6.10737e-01
3.83000e+00 3.59400e+01 5.20096e-01 5.20096e-01
4.22000e+00 2.96600e+01 4.26380e-01 4.26380e-01
4.65000e+00 2.53600e+01 3.64005e-01 3.64005e-01
5.12000e+00 2.07200e+01 2.92062e-01 2.92062e-01
5.63000e+00 1.74100e+01 2.50000e-01 2.50000e-01
6.19000e+00 1.40900e+01 2.06155e-01 2.06155e-01
6.78000e+00 1.14800e+01 1.64012e-01 1.64012e-01
7.42000e+00 9.17700e+00 1.36499e-01 1.36499e-01
8.12000e+00 7.72500e+00 1.15745e-01 1.15745e-01
8.87000e+00 6.33600e+00 9.71854e-02 9.71854e-02
9.68000e+00 5.00000e+00 7.85684e-02 7.85684e-02
1.06000e+01 4.05200e+00 6.51153e-02 6.51153e-02
1.20000e+01 2.99200e+00 4.30116e-02 4.30116e-02
1.48000e+01 1.78600e+00 2.55539e-02 2.55539e-02
1.97000e+01 8.58400e-01 1.21803e-02 1.21803e-02
2.81000e+01 3.41400e-01 5.07740e-03 5.07740e-03
4.10000e+01 1.23100e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.57100e-02 9.47945e-04 9.47945e-04
8.48000e+01 1.65000e-02 4.34166e-04 4.34166e-04
