# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 7.89100e+01 1.91377e+00 1.91377e+00
2.04000e+00 7.70000e+01 1.52611e+00 1.52611e+00
2.27000e+00 6.83400e+01 1.21918e+00 1.21918e+00
2.54000e+00 6.13500e+01 9.92472e-01 9.92472e-01
2.82000e+00 5.53000e+01 8.51469e-01 8.51469e-01
3.13000e+00 4.81000e+01 7.36614e-01 7.36614e-01
3.46000e+00 4.09700e+01 6.09590e-01 6.09590e-01
3.83000e+00 3.38900e+01 4.96790e-01 4.96790e-01
4.22000e+00 2.90700e+01 4.20119e-01 4.20119e-01
4.65000e+00 2.44500e+01 3.56090e-01 3.56090e-01
5.12000e+00 2.00300e+01 2.92062e-01 2.92062e-01
5.63000e+00 1.70100e+01 2.42074e-01 2.42074e-01
6.19000e+00 1.37400e+01 2.06155e-01 2.06155e-01
6.78000e+00 1.15000e+01 1.70294e-01 1.70294e-01
7.42000e+00 9.23600e+00 1.37906e-01 1.37906e-01
8.12000e+00 7.60100e+00 1.14978e-01 1.14978e-01
8.87000e+00 6.03400e+00 9.35094e-02 9.35094e-02
9.68000e+00 4.96700e+00 7.85684e-02 7.85684e-02
1.06000e+01 4.02500e+00 6.50692e-02 6.50692e-02
1.20000e+01 2.97000e+00 4.30116e-02 4.30116e-02
1.48000e+01 1.74400e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.62300e-01 1.23167e-02 1.23167e-02
2.81000e+01 3.47800e-01 5.16236e-03 5.16236e-03
4.10000e+01 1.24000e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.63600e-02 9.62081e-04 9.62081e-04
8.48000e+01 1.67200e-02 4.42041e-04 4.42041e-04
