# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 5.82300e+01 1.55081e+00 1.55081e+00
2.04000e+00 5.62800e+01 1.22442e+00 1.22442e+00
2.27000e+00 5.32400e+01 1.01980e+00 1.01980e+00
2.54000e+00 4.96100e+01 8.57030e-01 8.57030e-01
2.82000e+00 4.45400e+01 7.29178e-01 7.29178e-01
3.13000e+00 3.97300e+01 6.29682e-01 6.29682e-01
3.46000e+00 3.46700e+01 5.30754e-01 5.30754e-01
3.83000e+00 3.02100e+01 4.53431e-01 4.53431e-01
4.22000e+00 2.57200e+01 3.82884e-01 3.82884e-01
4.65000e+00 2.20800e+01 3.26497e-01 3.26497e-01
5.12000e+00 1.85800e+01 2.70185e-01 2.70185e-01
5.63000e+00 1.54800e+01 2.28035e-01 2.28035e-01
6.19000e+00 1.28900e+01 1.92094e-01 1.92094e-01
6.78000e+00 1.08000e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.76700e+00 1.31366e-01 1.31366e-01
8.12000e+00 7.16200e+00 1.09877e-01 1.09877e-01
8.87000e+00 5.85900e+00 9.13510e-02 9.13510e-02
9.68000e+00 4.80300e+00 7.64199e-02 7.64199e-02
1.06000e+01 3.84900e+00 6.29365e-02 6.29365e-02
1.20000e+01 2.87800e+00 4.16173e-02 4.16173e-02
1.48000e+01 1.72800e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.43500e-01 1.20067e-02 1.20067e-02
2.81000e+01 3.39400e-01 5.07740e-03 5.07740e-03
4.10000e+01 1.25500e-01 2.20227e-03 2.20227e-03
5.91000e+01 4.72700e-02 9.83514e-04 9.83514e-04
8.48000e+01 1.72700e-02 4.56070e-04 4.56070e-04
