# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 1.09500e+02 2.64197e+00 2.64197e+00
2.04000e+00 9.76900e+01 1.98879e+00 1.98879e+00
2.27000e+00 8.59100e+01 1.53808e+00 1.53808e+00
2.54000e+00 7.49200e+01 1.23406e+00 1.23406e+00
2.82000e+00 6.51500e+01 1.01213e+00 1.01213e+00
3.13000e+00 5.59400e+01 8.54283e-01 8.54283e-01
3.46000e+00 4.87100e+01 7.26223e-01 7.26223e-01
3.83000e+00 4.01600e+01 5.84123e-01 5.84123e-01
4.22000e+00 3.29500e+01 4.70106e-01 4.70106e-01
4.65000e+00 2.72000e+01 3.92046e-01 3.92046e-01
5.12000e+00 2.20100e+01 3.14006e-01 3.14006e-01
5.63000e+00 1.82800e+01 2.64008e-01 2.64008e-01
6.19000e+00 1.45500e+01 2.14009e-01 2.14009e-01
6.78000e+00 1.17700e+01 1.70294e-01 1.70294e-01
7.42000e+00 9.74700e+00 1.44941e-01 1.44941e-01
8.12000e+00 7.84400e+00 1.19854e-01 1.19854e-01
8.87000e+00 6.28800e+00 9.77446e-02 9.77446e-02
9.68000e+00 4.99400e+00 7.99312e-02 7.99312e-02
1.06000e+01 4.11700e+00 6.71789e-02 6.71789e-02
1.20000e+01 2.99600e+00 4.36005e-02 4.36005e-02
1.48000e+01 1.76000e+00 2.52389e-02 2.52389e-02
1.97000e+01 8.67200e-01 1.24169e-02 1.24169e-02
2.81000e+01 3.42700e-01 5.21536e-03 5.21536e-03
4.10000e+01 1.21100e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.59100e-02 9.77446e-04 9.77446e-04
8.48000e+01 1.67300e-02 4.58039e-04 4.58039e-04
