# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 5.58500e+01 1.49773e+00 1.49773e+00
2.04000e+00 5.36800e+01 1.18849e+00 1.18849e+00
2.27000e+00 5.19600e+01 1.01237e+00 1.01237e+00
2.54000e+00 4.96400e+01 8.63713e-01 8.63713e-01
2.82000e+00 4.36700e+01 7.15052e-01 7.15052e-01
3.13000e+00 3.91600e+01 6.29682e-01 6.29682e-01
3.46000e+00 3.39200e+01 5.30754e-01 5.30754e-01
3.83000e+00 2.99400e+01 4.53431e-01 4.53431e-01
4.22000e+00 2.55000e+01 3.82884e-01 3.82884e-01
4.65000e+00 2.16500e+01 3.18904e-01 3.18904e-01
5.12000e+00 1.79700e+01 2.62488e-01 2.62488e-01
5.63000e+00 1.50400e+01 2.20227e-01 2.20227e-01
6.19000e+00 1.25200e+01 1.84391e-01 1.84391e-01
6.78000e+00 1.03600e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.48500e+00 1.29074e-01 1.29074e-01
8.12000e+00 6.97000e+00 1.07713e-01 1.07713e-01
8.87000e+00 5.61800e+00 8.84590e-02 8.84590e-02
9.68000e+00 4.54800e+00 7.35527e-02 7.35527e-02
1.06000e+01 3.75600e+00 6.22254e-02 6.22254e-02
1.20000e+01 2.75100e+00 4.08044e-02 4.08044e-02
1.48000e+01 1.67500e+00 2.38537e-02 2.38537e-02
1.97000e+01 8.34000e-01 1.19708e-02 1.19708e-02
2.81000e+01 3.32800e-01 4.99300e-03 4.99300e-03
4.10000e+01 1.20400e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.63800e-02 9.76729e-04 9.76729e-04
8.48000e+01 1.57100e-02 4.30116e-04 4.30116e-04
