# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 6.00000e+02 1.82661e+01 1.82661e+01
1.25000e+00 6.00300e+02 1.41651e+01 1.41651e+01
1.42000e+00 5.87900e+02 1.13600e+01 1.13600e+01
1.61000e+00 5.62600e+02 9.33006e+00 9.33006e+00
1.81000e+00 5.10300e+02 7.68440e+00 7.68440e+00
2.04000e+00 4.66100e+02 6.45136e+00 6.45136e+00
2.27000e+00 4.14300e+02 5.40833e+00 5.40833e+00
2.54000e+00 3.60300e+02 4.45982e+00 4.45982e+00
2.82000e+00 3.12400e+02 3.79473e+00 3.79473e+00
3.13000e+00 2.67800e+02 3.19531e+00 3.19531e+00
3.46000e+00 2.27800e+02 2.65707e+00 2.65707e+00
3.83000e+00 1.93200e+02 2.21359e+00 2.21359e+00
4.22000e+00 1.63200e+02 1.80278e+00 1.80278e+00
4.65000e+00 1.34700e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.11600e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.14300e+01 1.02460e+00 1.02460e+00
6.19000e+00 7.47300e+01 8.47585e-01 8.47585e-01
6.78000e+00 6.06800e+01 6.89493e-01 6.89493e-01
7.42000e+00 4.92000e+01 5.63028e-01 5.63028e-01
8.12000e+00 4.00600e+01 4.58803e-01 4.58803e-01
8.87000e+00 3.23000e+01 3.73363e-01 3.73363e-01
9.68000e+00 2.62600e+01 3.10161e-01 3.10161e-01
1.06000e+01 2.12400e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.54500e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.07700e+00 1.07703e-01 1.07703e-01
1.97000e+01 4.31200e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.66600e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.86000e-01 7.63217e-03 7.63217e-03
5.91000e+01 2.12100e-01 2.95296e-03 2.95296e-03
8.48000e+01 7.65000e-02 1.16400e-03 1.16400e-03
