# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 5.02500e+01 1.40089e+00 1.40089e+00
2.04000e+00 4.75100e+01 1.10259e+00 1.10259e+00
2.27000e+00 4.53700e+01 9.27631e-01 9.27631e-01
2.54000e+00 4.18400e+01 7.71557e-01 7.71557e-01
2.82000e+00 3.81600e+01 6.57951e-01 6.57951e-01
3.13000e+00 3.54500e+01 5.80000e-01 5.80000e-01
3.46000e+00 3.25800e+01 5.09313e-01 5.09313e-01
3.83000e+00 2.80000e+01 4.31856e-01 4.31856e-01
4.22000e+00 2.42600e+01 3.61248e-01 3.61248e-01
4.65000e+00 2.04300e+01 3.04795e-01 3.04795e-01
5.12000e+00 1.74100e+01 2.62488e-01 2.62488e-01
5.63000e+00 1.46100e+01 2.20227e-01 2.20227e-01
6.19000e+00 1.21100e+01 1.84391e-01 1.84391e-01
6.78000e+00 1.00600e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.27900e+00 1.25495e-01 1.25495e-01
8.12000e+00 6.80400e+00 1.05551e-01 1.05551e-01
8.87000e+00 5.50400e+00 8.70460e-02 8.70460e-02
9.68000e+00 4.55200e+00 7.35527e-02 7.35527e-02
1.06000e+01 3.70700e+00 6.15224e-02 6.15224e-02
1.20000e+01 2.76800e+00 4.08044e-02 4.08044e-02
1.48000e+01 1.67100e+00 2.38537e-02 2.38537e-02
1.97000e+01 8.13700e-01 1.17478e-02 1.17478e-02
2.81000e+01 3.28600e-01 4.99300e-03 4.99300e-03
4.10000e+01 1.22700e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.52000e-02 9.55877e-04 9.55877e-04
8.48000e+01 1.65200e-02 4.42041e-04 4.42041e-04
