# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 4.05400e+01 1.19281e+00 1.19281e+00
2.04000e+00 4.12700e+01 9.96393e-01 9.96393e-01
2.27000e+00 3.97600e+01 8.57030e-01 8.57030e-01
2.54000e+00 3.77500e+01 7.29178e-01 7.29178e-01
2.82000e+00 3.44300e+01 6.16198e-01 6.16198e-01
3.13000e+00 3.21500e+01 5.44885e-01 5.44885e-01
3.46000e+00 2.90400e+01 4.74236e-01 4.74236e-01
3.83000e+00 2.55500e+01 4.03609e-01 4.03609e-01
4.22000e+00 2.30600e+01 3.54683e-01 3.54683e-01
4.65000e+00 1.96700e+01 2.98329e-01 2.98329e-01
5.12000e+00 1.64400e+01 2.48395e-01 2.48395e-01
5.63000e+00 1.37000e+01 2.06155e-01 2.06155e-01
6.19000e+00 1.14500e+01 1.70294e-01 1.70294e-01
6.78000e+00 9.62400e+00 1.47628e-01 1.47628e-01
7.42000e+00 8.05800e+00 1.24844e-01 1.24844e-01
8.12000e+00 6.74900e+00 1.06301e-01 1.06301e-01
8.87000e+00 5.50000e+00 8.85268e-02 8.85268e-02
9.68000e+00 4.53300e+00 7.35935e-02 7.35935e-02
1.06000e+01 3.66500e+00 6.15224e-02 6.15224e-02
1.20000e+01 2.71500e+00 4.08044e-02 4.08044e-02
1.48000e+01 1.65600e+00 2.38537e-02 2.38537e-02
1.97000e+01 8.17400e-01 1.20067e-02 1.20067e-02
2.81000e+01 3.30200e-01 5.07740e-03 5.07740e-03
4.10000e+01 1.22300e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.52100e-02 9.62601e-04 9.62601e-04
8.48000e+01 1.63400e-02 4.42041e-04 4.42041e-04
