# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
3.13000e+00 3.74000e+01 6.01415e-01 6.01415e-01
3.46000e+00 3.34200e+01 5.24023e-01 5.24023e-01
3.83000e+00 2.93200e+01 4.39318e-01 4.39318e-01
4.22000e+00 2.55300e+01 3.82884e-01 3.82884e-01
4.65000e+00 2.14900e+01 3.12410e-01 3.12410e-01
5.12000e+00 1.84000e+01 2.70185e-01 2.70185e-01
5.63000e+00 1.55100e+01 2.28035e-01 2.28035e-01
6.19000e+00 1.28100e+01 1.92094e-01 1.92094e-01
6.78000e+00 1.08400e+01 1.64012e-01 1.64012e-01
7.42000e+00 8.90600e+00 1.34183e-01 1.34183e-01
8.12000e+00 7.29100e+00 1.12045e-01 1.12045e-01
8.87000e+00 5.98400e+00 9.35094e-02 9.35094e-02
9.68000e+00 4.83200e+00 7.71557e-02 7.71557e-02
1.06000e+01 3.92800e+00 6.36553e-02 6.36553e-02
1.20000e+01 2.89200e+00 4.22019e-02 4.22019e-02
1.48000e+01 1.75800e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.55100e-01 1.23167e-02 1.23167e-02
2.81000e+01 3.39600e-01 5.16236e-03 5.16236e-03
4.10000e+01 1.21200e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.55200e-02 9.55249e-04 9.55249e-04
8.48000e+01 1.66000e-02 4.42041e-04 4.42041e-04
