# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.34900e+03 3.76563e+01 3.76563e+01
1.25000e+00 1.27300e+03 2.86356e+01 2.86356e+01
1.42000e+00 1.16800e+03 2.15870e+01 2.15870e+01
1.61000e+00 1.03200e+03 1.64924e+01 1.64924e+01
1.81000e+00 9.03900e+02 1.32004e+01 1.32004e+01
2.04000e+00 7.71500e+02 1.04403e+01 1.04403e+01
2.27000e+00 6.48100e+02 8.28613e+00 8.28613e+00
2.54000e+00 5.45600e+02 6.60984e+00 6.60984e+00
2.82000e+00 4.49400e+02 5.24976e+00 5.24976e+00
3.13000e+00 3.69500e+02 4.20595e+00 4.20595e+00
3.46000e+00 3.02900e+02 3.38378e+00 3.38378e+00
3.83000e+00 2.46800e+02 2.75136e+00 2.75136e+00
4.22000e+00 2.01500e+02 2.21359e+00 2.21359e+00
4.65000e+00 1.63300e+02 1.80278e+00 1.80278e+00
5.12000e+00 1.30700e+02 1.45602e+00 1.45602e+00
5.63000e+00 1.05500e+02 1.17047e+00 1.17047e+00
6.19000e+00 8.45500e+01 9.29731e-01 9.29731e-01
6.78000e+00 6.78100e+01 7.52728e-01 7.52728e-01
7.42000e+00 5.41500e+01 6.04070e-01 6.04070e-01
8.12000e+00 4.32500e+01 4.90408e-01 4.90408e-01
8.87000e+00 3.47100e+01 3.95601e-01 3.95601e-01
9.68000e+00 2.76200e+01 3.23110e-01 3.23110e-01
1.06000e+01 2.22300e+01 2.60000e-01 2.60000e-01
1.20000e+01 1.60100e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.25300e+00 1.07968e-01 1.07968e-01
1.97000e+01 4.34400e+00 5.16624e-02 5.16624e-02
2.81000e+01 1.66300e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.83900e-01 7.53923e-03 7.53923e-03
5.91000e+01 2.09200e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.44500e-02 1.11826e-03 1.11826e-03
