# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 8.16500e+02 2.42425e+01 2.42425e+01
1.25000e+00 8.05500e+02 1.87011e+01 1.87011e+01
1.42000e+00 7.64200e+02 1.47963e+01 1.47963e+01
1.61000e+00 6.95000e+02 1.16760e+01 1.16760e+01
1.81000e+00 6.30900e+02 9.52103e+00 9.52103e+00
2.04000e+00 5.54200e+02 7.65376e+00 7.65376e+00
2.27000e+00 4.84200e+02 6.32456e+00 6.32456e+00
2.54000e+00 4.14300e+02 5.15461e+00 5.15461e+00
2.82000e+00 3.56400e+02 4.33244e+00 4.33244e+00
3.13000e+00 2.94800e+02 3.51141e+00 3.51141e+00
3.46000e+00 2.49600e+02 2.87924e+00 2.87924e+00
3.83000e+00 2.07000e+02 2.34094e+00 2.34094e+00
4.22000e+00 1.72200e+02 1.89737e+00 1.89737e+00
4.65000e+00 1.41400e+02 1.58114e+00 1.58114e+00
5.12000e+00 1.16200e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.37900e+01 1.04676e+00 1.04676e+00
6.19000e+00 7.66700e+01 8.69770e-01 8.69770e-01
6.78000e+00 6.21500e+01 6.98928e-01 6.98928e-01
7.42000e+00 4.99600e+01 5.63028e-01 5.63028e-01
8.12000e+00 4.05200e+01 4.68188e-01 4.68188e-01
8.87000e+00 3.27200e+01 3.86264e-01 3.86264e-01
9.68000e+00 2.61700e+01 3.13847e-01 3.13847e-01
1.06000e+01 2.13300e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.54500e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.03200e+00 1.07968e-01 1.07968e-01
1.97000e+01 4.28100e+00 5.16624e-02 5.16624e-02
2.81000e+01 1.66400e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.91000e-01 7.81857e-03 7.81857e-03
5.91000e+01 2.09400e-01 2.95296e-03 2.95296e-03
8.48000e+01 7.54600e-02 1.16606e-03 1.16606e-03
