# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 5.96300e+01 1.57258e+00 1.57258e+00
2.04000e+00 5.93700e+01 1.27004e+00 1.27004e+00
2.27000e+00 5.26600e+01 1.02069e+00 1.02069e+00
2.54000e+00 5.05700e+01 8.72067e-01 8.72067e-01
2.82000e+00 4.63800e+01 7.51665e-01 7.51665e-01
3.13000e+00 4.10600e+01 6.58559e-01 6.58559e-01
3.46000e+00 3.56100e+01 5.59732e-01 5.59732e-01
3.83000e+00 3.18000e+01 4.76340e-01 4.76340e-01
4.22000e+00 2.64100e+01 3.90512e-01 3.90512e-01
4.65000e+00 2.25100e+01 3.34215e-01 3.34215e-01
5.12000e+00 1.87800e+01 2.78029e-01 2.78029e-01
5.63000e+00 1.56500e+01 2.34307e-01 2.34307e-01
6.19000e+00 1.27900e+01 1.92094e-01 1.92094e-01
6.78000e+00 1.05900e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.67200e+00 1.32136e-01 1.32136e-01
8.12000e+00 7.08700e+00 1.10635e-01 1.10635e-01
8.87000e+00 5.73700e+00 9.13510e-02 9.13510e-02
9.68000e+00 4.73200e+00 7.71557e-02 7.71557e-02
1.06000e+01 3.88100e+00 6.43817e-02 6.43817e-02
1.20000e+01 2.80300e+00 4.22019e-02 4.22019e-02
1.48000e+01 1.68300e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.31200e-01 1.21433e-02 1.21433e-02
2.81000e+01 3.26500e-01 4.99300e-03 4.99300e-03
4.10000e+01 1.20300e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.55100e-02 9.76729e-04 9.76729e-04
8.48000e+01 1.67800e-02 4.56070e-04 4.56070e-04
