# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 1.02200e+02 2.66271e+00 2.66271e+00
2.04000e+00 9.37500e+01 2.08403e+00 2.08403e+00
2.27000e+00 8.40700e+01 1.67738e+00 1.67738e+00
2.54000e+00 7.29900e+01 1.33544e+00 1.33544e+00
2.82000e+00 6.32400e+01 1.10887e+00 1.10887e+00
3.13000e+00 5.35500e+01 9.36056e-01 9.36056e-01
3.46000e+00 4.54300e+01 7.66942e-01 7.66942e-01
3.83000e+00 3.84800e+01 6.20081e-01 6.20081e-01
4.22000e+00 3.15100e+01 5.06063e-01 5.06063e-01
4.65000e+00 2.60600e+01 4.14005e-01 4.14005e-01
5.12000e+00 2.18600e+01 3.44093e-01 3.44093e-01
5.63000e+00 1.80800e+01 2.86007e-01 2.86007e-01
6.19000e+00 1.46700e+01 2.36008e-01 2.36008e-01
6.78000e+00 1.18500e+01 1.86011e-01 1.86011e-01
7.42000e+00 9.46100e+00 1.54806e-01 1.54806e-01
8.12000e+00 7.65000e+00 1.26657e-01 1.26657e-01
8.87000e+00 6.33200e+00 1.06668e-01 1.06668e-01
9.68000e+00 5.03000e+00 8.72067e-02 8.72067e-02
1.06000e+01 4.18500e+00 7.36614e-02 7.36614e-02
1.20000e+01 3.01300e+00 4.82597e-02 4.82597e-02
1.48000e+01 1.74800e+00 2.77849e-02 2.77849e-02
1.97000e+01 8.46300e-01 1.32484e-02 1.32484e-02
2.81000e+01 3.35200e-01 5.47083e-03 5.47083e-03
4.10000e+01 1.23000e-01 2.28035e-03 2.28035e-03
5.91000e+01 4.46600e-02 1.00449e-03 1.00449e-03
8.48000e+01 1.62600e-02 4.64004e-04 4.64004e-04
