# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 5.00300e+02 1.60562e+01 1.60562e+01
1.25000e+00 5.09400e+02 1.24193e+01 1.24193e+01
1.42000e+00 4.91800e+02 9.74166e+00 9.74166e+00
1.61000e+00 4.70200e+02 8.03243e+00 8.03243e+00
1.81000e+00 4.36500e+02 6.67308e+00 6.67308e+00
2.04000e+00 3.94800e+02 5.53624e+00 5.53624e+00
2.27000e+00 3.54400e+02 4.68188e+00 4.68188e+00
2.54000e+00 3.09900e+02 3.95601e+00 3.95601e+00
2.82000e+00 2.70400e+02 3.32415e+00 3.32415e+00
3.13000e+00 2.33300e+02 2.78568e+00 2.78568e+00
3.46000e+00 2.00400e+02 2.34094e+00 2.34094e+00
3.83000e+00 1.69800e+02 2.02485e+00 2.02485e+00
4.22000e+00 1.43500e+02 1.70880e+00 1.70880e+00
4.65000e+00 1.20400e+02 1.39284e+00 1.39284e+00
5.12000e+00 1.00100e+02 1.17047e+00 1.17047e+00
5.63000e+00 8.21100e+01 9.36376e-01 9.36376e-01
6.19000e+00 6.84000e+01 7.87718e-01 7.87718e-01
6.78000e+00 5.52700e+01 6.39062e-01 6.39062e-01
7.42000e+00 4.54000e+01 5.22015e-01 5.22015e-01
8.12000e+00 3.70300e+01 4.36578e-01 4.36578e-01
8.87000e+00 3.02700e+01 3.64005e-01 3.64005e-01
9.68000e+00 2.46400e+01 2.91548e-01 2.91548e-01
1.06000e+01 1.99500e+01 2.37697e-01 2.37697e-01
1.20000e+01 1.46300e+01 1.77200e-01 1.77200e-01
1.48000e+01 8.68100e+00 1.04809e-01 1.04809e-01
1.97000e+01 4.14800e+00 5.04480e-02 5.04480e-02
2.81000e+01 1.63600e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.81800e-01 7.72528e-03 7.72528e-03
5.91000e+01 2.08100e-01 2.95296e-03 2.95296e-03
8.48000e+01 7.56500e-02 1.15802e-03 1.15802e-03
