# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.58900e+03 4.47214e+01 4.47214e+01
1.25000e+00 1.47200e+03 3.25576e+01 3.25576e+01
1.42000e+00 1.32600e+03 2.45153e+01 2.45153e+01
1.61000e+00 1.16000e+03 1.86815e+01 1.86815e+01
1.81000e+00 9.94500e+02 1.43840e+01 1.43840e+01
2.04000e+00 8.37600e+02 1.12361e+01 1.12361e+01
2.27000e+00 7.01600e+02 8.88876e+00 8.88876e+00
2.54000e+00 5.81400e+02 6.99214e+00 6.99214e+00
2.82000e+00 4.78700e+02 5.56597e+00 5.56597e+00
3.13000e+00 3.91100e+02 4.42719e+00 4.42719e+00
3.46000e+00 3.18300e+02 3.57351e+00 3.57351e+00
3.83000e+00 2.59000e+02 2.84605e+00 2.84605e+00
4.22000e+00 2.09700e+02 2.30868e+00 2.30868e+00
4.65000e+00 1.70100e+02 1.89737e+00 1.89737e+00
5.12000e+00 1.36200e+02 1.48661e+00 1.48661e+00
5.63000e+00 1.08600e+02 1.17047e+00 1.17047e+00
6.19000e+00 8.69800e+01 9.61353e-01 9.61353e-01
6.78000e+00 6.98300e+01 7.71622e-01 7.71622e-01
7.42000e+00 5.55400e+01 6.16847e-01 6.16847e-01
8.12000e+00 4.42000e+01 4.99800e-01 4.99800e-01
8.87000e+00 3.55500e+01 4.04969e-01 4.04969e-01
9.68000e+00 2.84000e+01 3.23110e-01 3.23110e-01
1.06000e+01 2.27700e+01 2.69258e-01 2.69258e-01
1.20000e+01 1.62800e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.43800e+00 1.09895e-01 1.09895e-01
1.97000e+01 4.41500e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.68300e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.74000e-01 7.44648e-03 7.44648e-03
5.91000e+01 2.05400e-01 2.77849e-03 2.77849e-03
8.48000e+01 7.53500e-02 1.13230e-03 1.13230e-03
