# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 3.94400e+02 1.35093e+01 1.35093e+01
1.25000e+00 4.06600e+02 1.04403e+01 1.04403e+01
1.42000e+00 4.25800e+02 8.53815e+00 8.53815e+00
1.61000e+00 4.28000e+02 7.21110e+00 7.21110e+00
1.81000e+00 4.10200e+02 6.16847e+00 6.16847e+00
2.04000e+00 3.83400e+02 5.34883e+00 5.34883e+00
2.27000e+00 3.49800e+02 4.62385e+00 4.62385e+00
2.54000e+00 3.14800e+02 3.95601e+00 3.95601e+00
2.82000e+00 2.80100e+02 3.41760e+00 3.41760e+00
3.13000e+00 2.44500e+02 2.87924e+00 2.87924e+00
3.46000e+00 2.10800e+02 2.46982e+00 2.46982e+00
3.83000e+00 1.80500e+02 2.02485e+00 2.02485e+00
4.22000e+00 1.54200e+02 1.70880e+00 1.70880e+00
4.65000e+00 1.29500e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.07900e+02 1.17047e+00 1.17047e+00
5.63000e+00 8.95100e+01 9.96243e-01 9.96243e-01
6.19000e+00 7.31100e+01 8.19329e-01 8.19329e-01
6.78000e+00 5.98100e+01 6.70671e-01 6.70671e-01
7.42000e+00 4.86600e+01 5.53624e-01 5.53624e-01
8.12000e+00 3.99100e+01 4.58803e-01 4.58803e-01
8.87000e+00 3.26000e+01 3.76962e-01 3.76962e-01
9.68000e+00 2.61100e+01 3.00832e-01 3.00832e-01
1.06000e+01 2.12100e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.53600e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.09500e+00 1.06738e-01 1.06738e-01
1.97000e+01 4.32200e+00 5.16624e-02 5.16624e-02
2.81000e+01 1.67400e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.92300e-01 7.72528e-03 7.72528e-03
5.91000e+01 2.08500e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.35100e-02 1.11212e-03 1.11212e-03
