# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 4.11700e+02 1.39014e+01 1.39014e+01
1.25000e+00 4.33600e+02 1.10064e+01 1.10064e+01
1.42000e+00 4.36500e+02 8.79204e+00 8.79204e+00
1.61000e+00 4.33000e+02 7.46726e+00 7.46726e+00
1.81000e+00 4.16800e+02 6.42573e+00 6.42573e+00
2.04000e+00 3.85500e+02 5.47814e+00 5.47814e+00
2.27000e+00 3.55200e+02 4.71699e+00 4.71699e+00
2.54000e+00 3.18800e+02 4.04969e+00 4.04969e+00
2.82000e+00 2.81100e+02 3.41760e+00 3.41760e+00
3.13000e+00 2.41200e+02 2.91548e+00 2.91548e+00
3.46000e+00 2.10500e+02 2.46982e+00 2.46982e+00
3.83000e+00 1.81600e+02 2.11896e+00 2.11896e+00
4.22000e+00 1.53100e+02 1.80278e+00 1.80278e+00
4.65000e+00 1.28900e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.07500e+02 1.17047e+00 1.17047e+00
5.63000e+00 8.81500e+01 9.99600e-01 9.99600e-01
6.19000e+00 7.28400e+01 8.32166e-01 8.32166e-01
6.78000e+00 6.01200e+01 6.92892e-01 6.92892e-01
7.42000e+00 4.88500e+01 5.66480e-01 5.66480e-01
8.12000e+00 3.96900e+01 4.62385e-01 4.62385e-01
8.87000e+00 3.21300e+01 3.76962e-01 3.76962e-01
9.68000e+00 2.58200e+01 3.04631e-01 3.04631e-01
1.06000e+01 2.10600e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.52900e+01 1.80278e-01 1.80278e-01
1.48000e+01 9.04500e+00 1.07968e-01 1.07968e-01
1.97000e+01 4.31700e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.66300e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.84600e-01 7.76209e-03 7.76209e-03
5.91000e+01 2.07700e-01 2.91548e-03 2.91548e-03
8.48000e+01 7.55700e-02 1.17444e-03 1.17444e-03
