# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 4.76600e+01 1.34272e+00 1.34272e+00
2.04000e+00 4.70600e+01 1.08853e+00 1.08853e+00
2.27000e+00 4.63600e+01 9.35094e-01 9.35094e-01
2.54000e+00 4.27000e+01 7.85684e-01 7.85684e-01
2.82000e+00 3.97900e+01 6.72681e-01 6.72681e-01
3.13000e+00 3.60800e+01 5.87282e-01 5.87282e-01
3.46000e+00 3.29200e+01 5.16624e-01 5.16624e-01
3.83000e+00 2.90000e+01 4.39318e-01 4.39318e-01
4.22000e+00 2.50400e+01 3.68782e-01 3.68782e-01
4.65000e+00 2.10900e+01 3.12410e-01 3.12410e-01
5.12000e+00 1.82300e+01 2.70185e-01 2.70185e-01
5.63000e+00 1.49800e+01 2.20227e-01 2.20227e-01
6.19000e+00 1.27800e+01 1.92094e-01 1.92094e-01
6.78000e+00 1.06200e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.60300e+00 1.29835e-01 1.29835e-01
8.12000e+00 7.18100e+00 1.09877e-01 1.09877e-01
8.87000e+00 5.84800e+00 9.13510e-02 9.13510e-02
9.68000e+00 4.81000e+00 7.64199e-02 7.64199e-02
1.06000e+01 3.83900e+00 6.29365e-02 6.29365e-02
1.20000e+01 2.84900e+00 4.22019e-02 4.22019e-02
1.48000e+01 1.73400e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.50700e-01 1.21433e-02 1.21433e-02
2.81000e+01 3.40400e-01 5.13128e-03 5.13128e-03
4.10000e+01 1.23100e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.41100e-02 9.35094e-04 9.35094e-04
8.48000e+01 1.67400e-02 4.50000e-04 4.50000e-04
